GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	CCSK	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000115109	EPB41L5	2	120770581	120936695	+	9281	0.879908886621244	5.64898809621054	0.000318453799589878	0.00127119408563744	4.87637116599287	8.97343520907582	0.76316498325386	5.39781568056707	FERM domain containing	erythrocyte membrane protein band 4.1 like 5	NM_020909	Y	Y	N	N	N	N	N	6.11331291051301	3.10044242923935	10.5804955192308	17.2360650523652	7.3033963512186
ENSG00000115155	OTOF	2	26680071	26781566	-	7885	-2.17244447501761	-1.31117666779565	0.00498791667250057	0.015085465895308	0.0460608521665214	0.00973799708499479	-0.0509857828683648	0.0414379433379635	Ferlin family;Deafness associated genes	otoferlin	NM_001287489	Y	Y	N	N	N	N	N	0.270031846869582	0.0191340859859218	0.00680802462860688	0	0.080899160691363
ENSG00000115170	ACVR1	2	158592958	158732374	-	3988	1.37800649824284	4.27509322319391	4.55943837058295e-22	1.73342574125782e-20	4.01635480828648	10.439380396985	1.18929761292965	4.83383079230266	Type 1 receptor serine/threonine kinases	activin A receptor type 1	NM_001105	Y	Y	N	N	N	N	N	5.15517232519596	7.41339402412303	9.5173859985289	9.00129951279179	11.4833239160133
ENSG00000115194	SLC30A3	2	27476552	27498685	-	5978	2.63379189878993	1.96743092574304	0.000216656097492559	0.000896606108588891	0.384506788758484	2.38905938983183	1.29151279101261	0.639631665258728	Solute carriers	solute carrier family 30 member 3	NM_001318949	Y	Y	N	N	N	N	N	7.36984906712985	2.08023540086813	0.00252593508049584	0	0.0353238846238483
ENSG00000115204	MPV17	2	27532360	27548547	-	4653	0.27546416916063	3.7449228140428	0.0387650161684485	0.0930270318300795	2.78967765885494	3.37572433432193	0.207446711500667	2.86426541755074	NULL	mitochondrial inner membrane protein MPV17	NM_002437	Y	Y	N	N	N	N	N	6.97270244694457	6.85243827059395	8.18425075441723	2.36885951841742	4.7071630526829
ENSG00000115221	ITGB6	2	160956177	161128399	-	6348	-7.72575092539648	3.72121964687995	4.92077044241832e-09	4.95927231451025e-08	2.36670334921177	0.010415310784533	-1.73638820087569	2.06681214432103	Integrin beta subunits	integrin subunit beta 6	NM_000888	Y	Y	N	N	N	Y	N	0.00739591302513479	2.98858175354747	4.08641866505588	0.0189367951456535	12.6270892424788
ENSG00000115226	FNDC4	2	27714750	27718112	-	1982	-2.65009823873682	3.21378216462963	9.86106345055884e-05	0.000439527764587244	5.19967677000104	0.826176727419753	-1.76336661202931	4.64304949185433	Fibronectin type III domain containing	fibronectin type III domain containing 4	NM_022823	Y	Y	N	N	N	N	N	24.5492487279044	0.751190607609087	0.770996179015396	22.880519584999	1.8818961015372
ENSG00000115232	ITGA4	2	182321929	182400914	+	7901	-1.16319276773975	3.5028695093419	0.0215248768975262	0.0554557907984907	1.53214722492547	0.684168812834344	-0.588324534509835	1.42422269975024	CD molecules;Integrin alpha subunits	integrin subunit alpha 4	NM_000885	Y	Y	N	N	N	N	N	0.400046755942008	0.290282986026759	0.34501575523896	1.02689603155416	7.52735664750926
ENSG00000115255	REEP6	19	1491165	1497926	+	2030	-1.04251881691537	3.16456107708457	0.152864498787933	0.304315808498692	4.68941862574113	2.27431281787346	-0.797089078926603	4.38204152292161	Receptor accessory proteins	receptor accessory protein 6	NM_138393	Y	Y	N	N	N	N	N	2.60588180734748	0.916157980657645	18.9563815998786	84.4577499981445	0.272520191781894
ENSG00000115307	AUP1	2	74753772	74757066	-	2634	-0.262952751800112	4.97299721641159	0.193779487606623	0.371895783430858	12.1512800247978	10.1265968040775	-0.241190829539328	11.8935930694334	NULL	AUP1, lipid droplet regulating VLDL assembly factor	NM_181575	Y	Y	N	N	N	N	N	19.0784532756998	22.1626355758929	27.5755483109765	56.837502985213	24.7020964496232
ENSG00000115310	RTN4	2	55199325	55339757	-	6642	-0.295764499137591	7.3767160829774	0.28905154785064	0.515074359304424	25.6142822359363	20.8657091058669	-0.283530522717818	25.0099183830183	NULL	reticulon 4	NM_001321859	Y	Y	N	N	N	N	N	169.146839495221	14.5422781624389	99.1534311583543	105.203668889948	60.3371392462199
ENSG00000115317	HTRA2	2	74756504	74760472	+	2998	-0.333326899640259	3.13263576357935	0.0309757876382857	0.0762439915243438	2.97688187646926	2.36456824945016	-0.241216324897833	2.89895105121228	Parkinson disease associated genes;Serine proteases;PDZ domain containing	HtrA serine peptidase 2	NM_013247	Y	Y	N	N	N	N	N	7.18414429462632	8.39250863437587	9.00537450887911	6.06010877066906	8.32336009206444
ENSG00000115339	GALNT3	2	166604101	166651192	-	4686	-4.00708267681072	3.25227097546231	1.32800041040165e-07	1.05268002969487e-06	2.29011862213801	0.141490722783815	-1.52722046549159	2.01665688949293	Polypeptide N-acetylgalactosaminyltransferases	polypeptide N-acetylgalactosaminyltransferase 3	NM_004482	Y	Y	N	N	N	N	N	0.388165415886133	0.192358201165622	3.84032375259988	0.881077198116756	3.00527792960395
ENSG00000115353	TACR1	2	75273590	75426826	-	5308	-0.293917597081239	1.75622096454152	0.471895540073751	0.764399231986678	0.635465421597877	0.519332376390292	-0.106263741847606	0.620684852207821	Tachykinin receptors	tachykinin receptor 1	NM_001058	Y	Y	N	N	N	N	N	0.463234466962585	0.0523810404968734	0.521766677368593	0.0328467140649565	0.684818856205617
ENSG00000115363	EVA1A	2	75696428	75796848	-	2744	-1.01114111467579	2.28444318190849	0.304151174865846	0.53639283717922	1.86910299318147	0.926152538151908	-0.574877798639427	1.7490911170868	NULL	eva-1 homolog A, regulator of programmed cell death	NM_032181	Y	Y	N	N	N	N	N	0.019667890628643	0.469862077472506	7.6133934270695	56.6965044051929	5.31168507101749
ENSG00000115380	EFEMP1	2	56093102	56151274	-	4244	1.18406325335767	6.11685180990519	0.000270346392437091	0.00109515030108904	14.0560442246814	31.9410925451933	1.12954563433027	16.3323231018374	Fibulins	EGF containing fibulin extracellular matrix protein 1	NM_001039348	Y	Y	N	N	N	N	N	6.98236038460083	20.2776477977684	42.1900115666265	2.61404737070265	83.7993168944175
ENSG00000115414	FN1	2	216225163	216300895	-	17315	-0.0117589068773346	10.0728534470129	0.947703096428633	1	62.2622542434443	61.7569241838347	-0.0115703194974728	62.1979395085849	Endogenous ligands;Fibronectin type III domain containing	fibronectin 1	NM_212476	Y	Y	N	N	N	N	Y	3.34865271387539	30.2329802303348	4.92753852955194	320.043887258052	372.864512276222
ENSG00000115446	UNC50	2	99225042	99234978	+	2230	0.193883334210197	3.64641276851308	0.0908204655917594	0.194782919725022	5.47837515023499	6.27127648109739	0.166576638936284	5.57928986507202	NULL	unc-50 inner nuclear membrane RNA binding protein	NM_014044	Y	Y	N	N	N	N	N	12.333744796105	12.2479998169197	18.9599025544684	16.4382064712327	10.0435773836453
ENSG00000115457	IGFBP2	2	217497551	217529159	+	4767	2.26461319237264	5.9654436566047	1.96579002551864e-07	1.51037342737638e-06	8.81862796006758	42.3771736548743	2.14334271001608	13.0897155939521	Insulin like growth factor binding proteins	insulin like growth factor binding protein 2	NM_000597	Y	Y	N	N	N	N	Y	1.7715589661881	3.70586781162853	14.7125908597499	11.7075170202968	4.36463675210241
ENSG00000115474	KCNJ13	2	233631174	233641278	-	2977	-1.67230285131009	3.16312315745239	2.24787285232987e-08	2.03556766671527e-07	3.26765296443271	1.02545468380824	-1.07519705686744	2.98228227417142	Potassium voltage-gated channel subfamily J	potassium voltage-gated channel subfamily J member 13	NM_002242	Y	Y	N	N	N	N	N	0.346497908390654	0.0164627914754379	5.1579423410639	0.307657853453902	0.129142716365028
ENSG00000115486	GGCX	2	85771846	85788670	-	9098	-0.194065336554396	5.3153476160616	0.515649709018877	0.820475052420116	4.43916084971848	3.8800964313607	-0.156474434651256	4.36800719647295	NULL	gamma-glutamyl carboxylase	NM_000821	Y	Y	N	N	N	N	N	3.41889233843427	3.9259130212374	5.70662292922615	23.0299455063567	5.74883285178039
ENSG00000115525	ST3GAL5	2	86066267	86116137	-	5701	0.0364214324907031	4.22518011267712	0.864829199735119	1	3.25604306065895	3.33945217494517	0.0280001767214717	3.26665876611356	Sialyltransferases	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	NM_003896	Y	Y	N	N	N	N	N	10.4244003693342	1.45334068283762	0.728558157410298	4.99767001773454	4.23425805705992
ENSG00000115526	CHST10	2	101008327	101034118	-	4482	1.24032854067047	3.07807100065757	2.9232171600511e-06	1.80750100518326e-05	1.58970431489224	3.75712237876091	0.877301755170744	1.86555752302098	Sulfotransferases, membrane bound	carbohydrate sulfotransferase 10	NM_004854	Y	Y	N	N	N	N	N	9.24669022330921	2.76413226514797	1.89384662867619	0.222036844650636	1.93900184318591
ENSG00000115590	IL1R2	2	102608306	102645006	+	3073	-3.85281688002315	1.89617099064318	0.000161068539331305	0.000685118642779504	1.34270720369813	0.0915267773250227	-1.10182913156861	1.18346605852337	CD molecules;Immunoglobulin like domain containing;Interleukin receptors	interleukin 1 receptor type 2	NM_004633	Y	Y	N	N	N	N	N	0.00610564056563169	0.0267892601993515	1.20094381362742	0.955746937733042	1.92035407958528
ENSG00000115594	IL1R1	2	102681004	102796334	+	7083	-1.89846419941892	5.92895660285564	0.000129478330167575	0.000562151246180613	9.47276893363955	2.5404242789408	-1.56464876600355	8.59047052304153	CD molecules;I-set domain containing;Immunoglobulin like domain containing;Interleukin receptors;TIR domain containing	interleukin 1 receptor type 1	NM_000877	Y	Y	N	N	N	N	N	0.737118549901294	6.20449944512877	15.5916666327734	21.2508131538405	100.250395263176
ENSG00000115598	IL1RL2	2	102803433	102856462	+	2644	-3.19995959726946	-0.341019418411767	1.63405760604729e-07	1.27450070095437e-06	0.303921294445537	0.0314222356130265	-0.338221737265269	0.269239596048672	Immunoglobulin like domain containing;Interleukin receptors;TIR domain containing	interleukin 1 receptor like 2	NM_003854	Y	Y	N	N	N	N	N	0.531775406905148	0.0422821428256345	1.10140766392846	1.23848338823177	0.55884024704985
ENSG00000115602	IL1RL1	2	102927962	102968497	+	5746	-7.86228285985958	5.10754570391575	5.78561709568836e-08	4.86551903313973e-07	6.85373839122989	0.0285856676954706	-2.93271758605432	5.98508259005278	I-set domain containing;Immunoglobulin like domain containing;Interleukin receptors;TIR domain containing	interleukin 1 receptor like 1	NM_016232	Y	Y	N	N	N	N	N	0.00999208226156807	0.157932283533694	16.718087323471	0.12483248348316	56.8953900657371
ENSG00000115604	IL18R1	2	102927989	103015218	+	4336	-3.76676991126862	2.77842824458531	1.75386064493317e-06	1.13241571833593e-05	1.77247783985467	0.129243651907567	-1.29581912548699	1.56333894320685	CD molecules;Immunoglobulin like domain containing;Interleukin receptors;TIR domain containing	interleukin 18 receptor 1	NM_003855	Y	Y	N	N	N	N	N	0.0845230169672029	0.652097511442081	0.674338623155761	4.01685036798903	13.8543913379009
ENSG00000115607	IL18RAP	2	103035149	103069025	+	2966	-3.93240953821269	1.23045524738261	3.115779244535e-05	0.000154949938301784	0.865633938463183	0.0552860041230455	-0.822031886675075	0.762498746819893	CD molecules;Immunoglobulin like domain containing;Interleukin receptors;TIR domain containing	interleukin 18 receptor accessory protein	NM_003853	Y	Y	N	N	N	N	N	0.0331702270080897	0.311361672138056	0.0780470012515733	1.80371775121583	4.17687311612116
ENSG00000115616	SLC9A2	2	103236166	103327777	+	5984	-6.77422547221005	2.94760927408782	6.5224351985617e-10	7.53783212452097e-09	1.46061890822918	0.0125429522509317	-1.28103812702503	1.27631833201377	Solute carriers	solute carrier family 9 member A2	NM_003048	Y	Y	N	N	N	N	N	0.544981077520775	0.0490866689187088	6.34662017307327	0.0045236950762183	0.0107526702164825
ENSG00000115652	UXS1	2	106709759	106810795	-	7145	0.937617791964206	3.72378936749304	2.15118640464015e-09	2.30151773155563e-08	1.64576833986511	3.15308935954265	0.650498167113489	1.83760919691498	Short chain dehydrogenase/reductase superfamily	UDP-glucuronate decarboxylase 1	NM_025076.3	Y	Y	N	N	N	N	Y	4.05316402993057	4.39109770443336	10.7834793125981	1.84108156104416	8.67872760811757
ENSG00000115657	ABCB6	2	220074490	220083712	-	5205	0.289685936154295	3.43157773740013	0.164799525945534	0.324361624454798	2.00123493709107	2.44533601943866	0.199088436360515	2.05775689302622	Blood group antigens;ATP binding cassette subfamily B	ATP binding cassette subfamily B member 6 (Langereis blood group)	NM_005689	Y	Y	N	N	N	N	N	5.52968194965617	3.85895820993403	3.19059317225727	4.49704445663188	1.63136411048701
ENSG00000115665	SLC5A7	2	108602979	108630450	+	5168	-7.43775584765012	0.749395403866246	4.59405990174223e-11	6.31873003452206e-10	0.355159347614399	0.00103033267248227	-0.436976811539523	0.310088382076337	Solute carriers	solute carrier family 5 member 7	NM_001305005	Y	Y	N	N	N	N	N	0.00626931431246746	0.25809629893731	0.138606046283026	0.0494504125899884	0.0183078815101338
ENSG00000115705	TPO	2	1377995	1547483	+	6841	-3.63088572755149	0.47425653083888	5.39926153104369e-05	0.000254722562485958	0.217266263230416	0.0168626290391878	-0.259519981350956	0.191760346151533	Sushi domain containing	thyroid peroxidase	NM_000547	Y	Y	N	N	N	N	N	0.0105067248995061	0.631935314279146	0	0.00395699332496569	0.078558637157914
ENSG00000115718	PROC	2	128176003	128186822	+	2495	-8.72384007467294	3.54521712023625	3.28275125247123e-07	2.43178225002095e-06	5.32761744253243	0.0106333687334879	-2.64640265920245	4.65091037859438	Endogenous ligands;Gla domain containing	protein C, inactivator of coagulation factors Va and VIIIa	NM_000312	Y	Y	N	N	N	N	N	0.096368704872918	0.0620101584492392	10.5965070264543	161.935941672342	0.0518716819046412
ENSG00000115850	LCT	2	136545410	136594750	-	6586	-3.20621963286397	-0.202496585805741	0.00510683544135761	0.0154141970489684	0.135342089820841	0.0140111141915028	-0.163053596067648	0.119899965649834	Glycoside hydrolase family 1	lactase	NM_002299	Y	Y	N	N	N	N	N	0.00291518641148991	0.00267500797419965	0.0109536527227293	0.0170446961369233	0
ENSG00000115884	SDC1	2	20400558	20425194	-	3595	-1.04534405946073	5.99157529904841	0.198849330376375	0.380212681376857	18.9185006508835	9.16587187413783	-0.97037510081959	17.6772569883886	CD molecules;Syndecans	syndecan 1	NM_001006946	Y	Y	N	N	N	Y	N	0.906845011061556	0.0981017537931279	56.9759696996459	255.792211168242	32.0526896810241
ENSG00000115902	SLC1A4	2	65215611	65250999	+	6939	2.17697237676937	5.24140214464387	9.35671482018883e-17	2.40595691870167e-15	3.75557014848869	16.9828650302743	1.9189326671135	5.43904404253413	Solute carriers	solute carrier family 1 member 4	NM_003038	Y	Y	N	N	N	N	Y	9.91732348837872	1.18753834557815	0.676690292155775	2.74190985656002	1.80319868133229
ENSG00000115944	COX7A2L	2	42560686	42652228	-	5605	0.398011047111134	4.88625122590129	0.0167795470138649	0.0444962759416264	5.05768789689325	6.66373738126536	0.339280874291489	5.26209419490425	NULL	cytochrome c oxidase subunit 7A2 like	NM_004718	Y	Y	N	N	N	Y	N	16.5016772544193	18.7055306340186	30.8311910218149	22.9038854111917	10.1986046437104
ENSG00000115977	AAK1	2	69688532	69901481	-	14926	-1.78516501665411	5.54689288035344	2.60510367344321e-07	1.95973087643577e-06	3.43779120500566	0.997096870755546	-1.15193747779431	3.12715738064656	NULL	AP2 associated kinase 1	NM_014911	Y	Y	N	N	N	N	N	13.6983538599885	2.11524469748508	0.404057238798308	0.341630742035301	1.14280828645688
ENSG00000116014	KISS1R	19	917287	921015	+	1680	3.6965780088671	-2.9228004319494	2.88373363655497e-30	1.93310668403342e-28	0.00932854179372595	0.155391687315861	0.194986164307518	0.0279183966783613	Peptide receptors	KISS1 receptor	NM_032551	Y	Y	N	N	N	N	N	0.0270265568603387	0	0.0319531394027174	0	0.0382999872472806
ENSG00000116031	CD207	2	71057347	71062952	-	1867	0.82835093932489	-0.7535986747344	0.0773885311322812	0.169828469283522	0.24815341648418	0.444161846301028	0.210437159581156	0.273099943915415	CD molecules;Scavenger receptors;C-type lectin domain containing	CD207 molecule	NM_015717	Y	Y	N	N	N	N	N	0.0166349041743034	0.0650250021213835	0.127606425203611	0.0933853016908352	1.17624598965446
ENSG00000116096	SPR	2	73114489	73119287	+	1480	-3.50991786120177	3.43616393807527	8.22089783296262e-13	1.41776170327095e-11	8.21881524054992	0.718077274478428	-2.42378642761624	7.26417586304992	Short chain dehydrogenase/reductase superfamily	sepiapterin reductase	NM_003124	Y	Y	N	N	N	N	N	2.67899007605726	18.6207390371132	38.7382196061161	56.2173556430858	5.73833483370769
ENSG00000116106	EPHA4	2	222282747	222438922	-	7554	2.03846005112172	5.42049640039696	4.2923326512017e-10	5.09787625544022e-09	4.05415612279453	16.6564871558482	1.80465620541943	5.658089163365	Fibronectin type III domain containing;Sterile alpha motif domain containing;EPH receptors	EPH receptor A4	NM_001304536	Y	Y	N	N	N	N	Y	18.2926153441868	2.06015869030577	2.3219462723352	0.581531437834329	2.38951689919869
ENSG00000116133	DHCR24	1	55315306	55352891	-	4441	-3.53234208585051	8.00901866923681	1.36240714105948e-05	7.32320099058506e-05	65.6189127007938	5.67028328001236	-3.32011187013469	57.9890871381489	NULL	24-dehydrocholesterol reductase	NM_014762	Y	Y	N	N	N	N	N	46.6751626073156	2.77211574537653	25.0551173189888	337.866915682262	60.9885250601788
ENSG00000116138	DNAJC16	1	15853308	15918874	+	8563	0.695899956137305	4.88694853497926	2.33620692089693e-06	1.47328435774745e-05	3.19417443484408	5.17258560153931	0.557488074760649	3.4459722196962	DNAJ (HSP40) heat shock proteins	DnaJ heat shock protein family (Hsp40) member C16	NM_015291	Y	Y	N	N	N	N	N	3.55039767356027	3.14151781813421	9.51838377764318	7.66939196947222	1.40516498643292
ENSG00000116147	TNR	1	175284330	175712906	-	12960	-7.90256247887409	4.66547819935142	4.68868837857365e-06	2.77847557812508e-05	2.23594099470514	0.00895971627377447	-1.68131672684401	1.95250701381388	Fibrinogen C domain containing;Fibronectin type III domain containing	tenascin R	NM_003285	Y	Y	N	N	N	N	N	16.6844477261149	0.00363334811392357	0.0332648505082734	0.0134529597420362	7.42496701186819
ENSG00000116176	TPSG1	16	1271651	1275257	-	1255	-0.565359635707678	-1.19233610593888	0.373825194954368	0.634818761933745	0.296130232812456	0.200213448725122	-0.110919684022544	0.283922642110432	Serine proteases	tryptase gamma 1	NM_012467	Y	Y	N	N	N	N	N	0.00998519639548834	0.0405826843731534	0.0735159430134871	0.0431391096989487	0.171872305912456
ENSG00000116199	FAM20B	1	178994939	179045697	+	6039	-0.470932866582575	5.79675560055892	0.000975847385499569	0.00348861843673274	9.53042295373196	6.87432573786002	-0.419335084352257	9.19237421716644	NULL	FAM20B, glycosaminoglycan xylosylkinase	NM_014864	Y	Y	N	N	N	N	N	18.5557996680808	18.1076432172661	15.6515989288809	8.48312588999413	18.7076564588978
ENSG00000116209	TMEM59	1	54497347	54519177	-	4156	-0.336468963015558	6.30419773832813	0.0821699843683075	0.178773806833377	19.5117631366709	15.4530788721103	-0.318093925980254	18.9952033211814	NULL	transmembrane protein 59	NM_004872	Y	Y	N	N	N	N	N	29.8111208977039	58.9584052415731	110.49202371128	75.4276624698144	61.9253015539243
ENSG00000116218	NPHS2	1	179519674	179545087	-	1874	-8.08965892434814	1.96935888105134	0.0206396877747443	0.0534294409960925	2.35430356209506	0.0060235638284738	-1.73734916027907	2.05543156231568	NULL	NPHS2, podocin	NM_001297575	Y	Y	N	N	N	N	N	0.00690165793377996	0.00940106857955116	156.071950696549	0	0
ENSG00000116237	ICMT	1	6281253	6296032	-	4910	0.790559803997041	5.62235133024041	8.98645307283362e-07	6.1204230947753e-06	9.16463417525977	15.8534973812003	0.729489712121346	10.015944037834	NULL	isoprenylcysteine carboxyl methyltransferase	NM_012405	Y	Y	N	N	N	N	Y	18.0398297683731	19.8090727340676	26.5220991846508	8.20555476925548	10.5494261308071
ENSG00000116260	QSOX1	1	180123969	180173165	+	9311	-0.119623767593154	5.65745670887837	0.684530653321786	1	5.4676590448386	5.03271319241871	-0.100436631047429	5.41230229998516	NULL	quiescin sulfhydryl oxidase 1	NM_002826	Y	Y	N	N	N	N	Y	4.64978885673567	7.57405584374634	7.18348724226921	4.29452903723459	26.7871486930321
ENSG00000116299	KIAA1324	1	109656301	109749401	+	9298	-6.92903719713634	5.36689340720236	1.10064328609033e-07	8.83127290966998e-07	5.07016037112856	0.041082211321453	-2.54365063370335	4.4300958780622	NULL	KIAA1324	NM_020775	Y	Y	N	N	N	N	N	2.04177471953561	0.232511290572177	0.0411328135222074	0.0237185990645449	0.726480636211359
ENSG00000116329	OPRD1	1	29138654	29190208	+	1774	-1.43106681612546	-2.07297186927582	0.436931515098394	0.721125126256406	0.0990897901803362	0.0350011487917968	-0.0866768830914347	0.0909330540036131	Opioid receptors	opioid receptor delta 1	NM_000911	Y	Y	N	N	N	N	N	0.303405094149451	0	0	0	0
ENSG00000116396	KCNC4	1	110753965	110825722	+	9343	0.846171774002237	2.82752305816674	7.55335484076168e-05	0.000345390882621793	0.681902083319686	1.22550622618616	0.404039819479606	0.751088065139055	Potassium voltage-gated channels	potassium voltage-gated channel subfamily C member 4	NM_001039574	Y	Y	N	N	N	N	N	2.78323008325617	0.563505653014302	2.45240179052566	0.0629724537220352	1.40573012234304
ENSG00000116514	RNF19B	1	33402046	33430286	-	2610	0.263230856841626	3.64380888812265	0.124145798979849	0.255278719777804	4.63961877351906	5.57105650153977	0.220527704518264	4.75816539344897	Ring finger proteins;RBR E3 ubiquitin ligases	ring finger protein 19B	NM_153341	Y	Y	N	N	N	N	N	10.8266127385993	4.7787280519414	11.11918980284	3.27422510862251	22.4446475694474
ENSG00000116678	LEPR	1	65886248	66107242	+	11457	-1.40949239274076	5.46643877295203	0.00242698096240138	0.0079001932236935	4.18458925540335	1.57495236441524	-1.00968395403598	3.85245365109577	CD molecules;Immunoglobulin like domain containing	leptin receptor	NM_002303	Y	Y	N	N	N	N	N	1.11990359010912	1.61283026539624	1.72761034701612	9.80057955199359	17.2966700566477
ENSG00000116685	KIAA2013	1	11979648	11986485	-	3281	0.163071259324315	4.40052681043841	0.353771501124251	0.60704851651241	6.31751563228748	7.06948096102551	0.141121957918902	6.4132203104905	NULL	KIAA2013	NM_138346	Y	Y	N	N	N	N	N	7.47351359129278	14.0836727966319	23.647600104206	20.8372444840959	10.0954226753113
ENSG00000116688	MFN2	1	12040238	12073571	+	4973	-0.697428307689741	6.65760275219599	0.03077459184429	0.0758022925818834	21.3281441999994	13.1493945019145	-0.658123029965699	20.2872124202431	NULL	mitofusin 2	NM_014874	Y	Y	N	N	N	N	Y	29.6331823996608	162.523544492339	22.3751361609199	22.6576636806595	16.7716713954567
ENSG00000116704	SLC35D1	1	67465015	67519782	-	7154	-0.289981284340949	5.14176505444855	0.421501569712786	0.699797171014184	5.0409366681234	4.12267821201967	-0.237873991957387	4.92406741007383	Solute carriers	solute carrier family 35 member D1	NM_015139	Y	Y	N	N	N	N	N	2.5594987863631	3.05973805918306	4.60793256149794	37.5431560056538	2.04511975144266
ENSG00000116729	WLS	1	68564142	68698803	-	4513	2.32053101509806	5.97328938053826	6.07959472771477e-25	2.83036090775322e-23	9.21495432768986	46.0364806071422	2.20309736436569	13.9013303996202	NULL	wntless Wnt ligand secretion mediator	NM_024911	Y	Y	N	N	N	N	N	9.26710402872224	24.3974242456435	38.7852042026413	4.70204007489673	23.0427000662053
ENSG00000116793	PHTF1	1	114239453	114302111	-	7170	0.303258535623208	3.72371956564751	0.220691228158548	0.414361618181677	1.77849866734129	2.19454624736171	0.201305477316732	1.83145017752571	NULL	putative homeodomain transcription factor 1	NM_006608	Y	Y	N	Y	N	N	N	7.32471941321523	1.55774887123978	1.52756516110377	1.67010012727405	2.34169292810851
ENSG00000116815	CD58	1	117057157	117113661	-	1783	-2.3437045264058	2.4258453737945	1.04412597260314e-09	1.17312727377105e-08	3.30921218127713	0.649734962973971	-1.38518986913521	2.970733262584	CD molecules;Ig-like cell adhesion molecule family	CD58 molecule	NM_001779	Y	Y	N	N	N	N	Y	1.03128239694514	21.6266912066402	8.16202543571007	6.91581655301314	13.556694805813
ENSG00000116824	CD2	1	117297007	117311850	+	1679	-1.62882030552403	1.12345656852487	0.0273022720659377	0.0682793710364017	1.36696383402337	0.440689979833267	-0.716277745333324	1.24907443439917	CD molecules;V-set domain containing;C2-set domain containing;Ig-like cell adhesion molecule family	CD2 molecule	NM_001767	Y	Y	N	N	N	N	N	0.0610165798454612	0.496227167230753	0.247773926549148	2.27168347757137	6.60777171708299
ENSG00000116857	TMEM9	1	201103900	201140702	-	3915	0.996352929918956	4.254139610998	4.40937432321064e-09	4.47541463382032e-08	4.30761676295133	8.59348596175607	0.853990934597196	4.85309102461738	NULL	transmembrane protein 9	NM_016456	Y	Y	N	N	N	N	N	16.5786531436743	7.31394074151389	27.2575075256359	19.2389588531739	10.3244293334846
ENSG00000116962	NID1	1	236139130	236228462	-	5864	1.8940008964698	7.10202161473613	7.1150165263179e-10	8.17691771527567e-09	17.3970252886578	64.6625120615704	1.83559743616388	23.4126326961194	NULL	nidogen 1	NM_002508	Y	Y	N	N	N	N	Y	1.15071064393614	28.7859747892117	8.707001190185	23.8832162787094	65.4354470483462
ENSG00000117009	KMO	1	241695434	241758944	+	5946	-4.05553833039561	2.92058166815027	0.000185569432470475	0.000779760714019121	1.43247392332083	0.0853575157515594	-1.16425399571277	1.26102274417565	NULL	kynurenine 3-monooxygenase	NM_003679	Y	Y	N	N	N	N	Y	0.310214569456345	0.044371802035199	12.701028514305	16.8788096606465	1.25922976219919
ENSG00000117013	KCNQ4	1	41249684	41306124	+	4183	-4.9886678082161	1.42681712252862	2.74898411314979e-15	6.15967330642957e-14	0.712522486422342	0.0212634927264926	-0.745767792535973	0.62454406904287	Potassium voltage-gated channels;Deafness associated genes	potassium voltage-gated channel subfamily Q member 4	NM_004700	Y	Y	N	N	N	N	N	1.78533177011784	0.651060716864834	0.0878287747819756	0.185186135219224	0.88829750958751
ENSG00000117090	SLAMF1	1	160577890	160617085	-	4219	-2.83422771513384	0.0693286180366051	0.000764526017819767	0.00280488814576121	0.257337716558153	0.035218943557776	-0.280436282021058	0.229068054539923	CD molecules;Immunoglobulin like domain containing;Ig-like cell adhesion molecule family	signaling lymphocytic activation molecule family member 1	NM_001330754	Y	Y	N	N	N	N	N	0.00865960009765368	0.0914883790605649	0.0731571164453398	0.243054159733547	1.77716351525692
ENSG00000117091	CD48	1	160648536	160681641	-	2494	-1.82056860786403	2.04370005578214	0.0142560246840471	0.0384682986454768	1.78245892531652	0.503643525323113	-0.887897808475845	1.619700601681	CD molecules;V-set domain containing;Immunoglobulin like domain containing	CD48 molecule	NM_001778	Y	Y	N	N	N	N	N	0.148469427986233	0.613050257107879	0.465449629502679	10.0344984909139	12.2638935161832
ENSG00000117114	LPHN2	1	81771845	82458120	+	7754	2.08944429942956	6.73410054698232	2.48625956833373e-16	6.12212604435661e-15	9.69831968750585	41.2785591781192	1.98254199148659	13.7176228954021	NA	NA	NA	N	Y	N	N	N	N	N	5.02996806748818	10.8734960643128	10.7279981519134	13.4393044854117	74.4436278820932
ENSG00000117262	GPR89A	1	145764411	145827103	-	5587	-0.103734435478248	3.37112863063971	0.544485100016928	0.856334974558277	1.85418645004266	1.72543462125015	-0.0665932693062292	1.83779985365088	NULL	G protein-coupled receptor 89A	NM_001097612	Y	Y	N	N	N	N	N	3.32149749585348	2.63754204400285	6.25468413296351	3.70927428925946	1.80638728777199
