GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	CCSK	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000119608	PROX2	14	75319736	75330537	-	3890	-0.378962713516472	0.973866767597632	0.140410247921573	0.283314668692518	0.498792847184654	0.384997327970525	-0.113917804767647	0.484309781102856	PROS class homeoboxes	prospero homeobox 2	NM_001080408	Y	N	N	Y	N	N	N	0.251614515144438	0.218710286966199	0.103925919148828	0.0906627043514124	0.180334697024579
ENSG00000119614	VSX2	14	74706175	74729441	+	2995	-0.882807077836456	-3.47980166554095	0.394244691267154	0.663034380666496	0.00393923842224281	0.0012954166355228	-0.003804273760395	0.0036027520130239	PRD class homeoboxes and pseudogenes	visual system homeobox 2	NM_182894	Y	N	N	Y	N	N	N	0.0268314955668991	0	0	0	0
ENSG00000119715	ESRRB	14	76776957	76968178	+	4084	-1.20150839921027	0.234231564548718	0.141561394404237	0.285183444107189	0.292004099726951	0.125938944289856	-0.198482050671845	0.270868534489503	Nuclear hormone receptors;Deafness associated genes	estrogen related receptor beta	NM_004452	Y	N	N	Y	N	N	N	0.0665311289726618	1.87802923525491	2.97757981631783	0.0446387769548533	0.0157551367716531
ENSG00000119725	ZNF410	14	74353320	74399214	+	6461	0.605464429272264	4.64056235034258	5.18476722403075e-07	3.69877235080413e-06	3.60783313096209	5.49346563424011	0.494900194364977	3.84782272228839	Zinc fingers C2H2-type	zinc finger protein 410	NM_021188	Y	N	N	Y	N	N	N	3.32128559097259	3.66013130673286	6.19535731378187	6.23149947700394	7.36342769626969
ENSG00000119866	BCL11A	2	60678302	60780702	-	8278	2.66120829598792	3.49672474325035	7.24827049188893e-12	1.11059832457176e-10	0.805850250732648	5.10148960354905	1.75648323892175	1.35256798654564	Zinc fingers C2H2-type;BAF complex	B cell CLL/lymphoma 11A	NM_022893	Y	N	N	Y	N	Y	N	2.96905413255318	1.07427752586976	0.0222910143710863	0.0673235854524606	0.220804110640316
ENSG00000119950	MXI1	10	111967363	112047123	+	4607	1.64789378653921	5.36685943038218	6.61096596409897e-19	2.02367401051423e-17	7.02935961128545	22.0303337793931	1.52017848629165	8.93857450540824	Basic helix-loop-helix proteins;MAX dimerization proteins	MAX interactor 1, dimerization protein	NM_130439	Y	N	N	Y	N	N	N	19.7542769715603	19.6764898807154	8.51096343605126	10.1473762127046	8.80851474387533
ENSG00000120068	HOXB8	17	46688739	46692478	-	2112	3.89451406211144	0.987128493266658	6.75910843222808e-12	1.04108189613548e-10	0.320875864381098	4.81179459135886	2.13748882531146	0.892447338723723	HOXL subclass homeoboxes	homeobox B8	NM_024016	Y	N	N	Y	N	N	N	0	0	6.12842934546436	0	0.141529288945006
ENSG00000120075	HOXB5	17	46668619	46671323	-	2041	2.57231765281234	1.10722752448407	1.12599286800252e-08	1.07148951078493e-07	0.618505471256258	3.69832996715755	1.53748579594301	1.01048313437097	HOXL subclass homeoboxes	homeobox B5	NM_002147	Y	N	N	Y	N	N	N	0.00280638483483244	0.0172636967350111	4.64515712261027	0.284369048651712	6.7382257546587
ENSG00000120093	HOXB3	17	46626232	46682274	-	7456	3.11575103079043	4.17004040755723	2.8782260987329e-15	6.42109216818519e-14	1.2147906907945	10.5393100856075	2.38131470227324	2.4015477046798	HOXL subclass homeoboxes	homeobox B3	NM_001330322	Y	N	N	Y	N	N	N	0.0121361584942943	1.12964548882611	5.30650351372779	0.671198597783326	2.97463013864311
ENSG00000120094	HOXB1	17	46605888	46608359	-	2472	-3.04678056250851	-3.06273898210214	0.0217051163196306	0.0558221641840246	0.0185590483769292	0.000535080707660556	-0.0257578674862738	0.0162650888553859	HOXL subclass homeoboxes	homeobox B1	NM_002144	Y	N	N	Y	N	N	N	0	0	0.176443802192869	0	0.00520582350933911
ENSG00000120149	MSX2	5	174151536	174157896	+	2270	1.22195453004758	0.632777379119679	0.0100326524848732	0.0281719427569647	0.550370165960381	1.29065252132314	0.563145912681436	0.644587920279278	NKL subclass homeoboxes and pseudogenes	msh homeobox 2	NM_002449	Y	N	N	Y	N	N	N	1.62381279002169	0.498124721551474	0.0487762075406415	0.0119250182097314	0.185019590540799
ENSG00000120669	SOHLH2	13	36742345	36871979	-	3980	-1.58882138575128	-0.84996818327889	0.0185071670534021	0.0484919772653102	0.130841840654379	0.0427773937490457	-0.11696595605031	0.119633638320973	Basic helix-loop-helix proteins	spermatogenesis and oogenesis specific basic helix-loop-helix 2	NM_017826	Y	N	N	Y	N	Y	N	0.244066486736654	0.0332050103043377	0.247508841219126	0	0
ENSG00000120690	ELF1	13	41506056	41635576	-	4401	1.11404014313619	5.4961861688873	1.2812710111499e-05	6.92982235307053e-05	8.91488941257477	19.2995914887125	1.03378210843442	10.2365787677196	ETS transcription factor family	E74 like ETS transcription factor 1	NM_172373	Y	N	N	Y	N	N	N	1.91224695613192	9.41543287277051	9.4260619457605	13.1852259620094	32.3947703554011
ENSG00000120693	SMAD9	13	37418968	37494902	-	5723	1.26971112860286	4.62931863066566	2.83449713300556e-06	1.75633050111123e-05	3.65269891192023	8.81224281054802	1.07651510517685	4.30936813538194	SMAD family	SMAD family member 9	NM_005905	Y	N	N	Y	N	N	N	4.09306667590129	2.43996313953584	1.39965324965587	0.962479188311948	3.49899062051069
ENSG00000120738	EGR1	5	137801179	137805004	+	3138	-0.0215987991729557	5.87275386710142	0.97755343177929	1	18.6826984411324	18.4057619075358	-0.0204429463442155	18.6474519732201	Zinc fingers C2H2-type	early growth response 1	NM_001964	Y	N	N	Y	N	N	N	19.276972041387	137.562223683577	67.3439191570198	13.630737791409	99.5722893794748
ENSG00000120784	ZFP30	19	38104650	38183238	-	7705	1.66594759335362	4.04142755376775	7.52912395838191e-31	5.22290833993575e-29	1.66501894723856	5.2864105153782	1.23809069611373	2.12592332863815	Zinc fingers C2H2-type	ZFP30 zinc finger protein	NM_014898	Y	N	N	Y	N	N	N	3.04354643834903	1.42511810825055	1.1919844726533	1.49965607863843	0.778613656395606
ENSG00000120798	NR2C1	12	95414005	95467479	-	6529	0.187432760572341	4.33815808186999	0.239408377282327	0.443620167652322	3.03234905086308	3.45221649522989	0.142903219677176	3.08578672560068	Nuclear hormone receptors	nuclear receptor subfamily 2 group C member 1	NM_003297	Y	N	N	Y	N	N	N	8.22405096741358	7.21409646768136	2.56672495202552	8.51468619805967	3.25043819657764
ENSG00000121068	TBX2	17	59477257	59486827	+	6029	1.61348719134254	4.28245524634551	6.11922544483888e-06	3.5362922053155e-05	2.54538936257241	7.79246810489588	1.31032412025916	3.21319938432267	T-boxes	T-box 2	NM_005994	Y	N	N	Y	N	N	N	0.500597007604076	6.7656440361313	15.1572128562388	1.21224010275265	44.2594960737183
ENSG00000121075	TBX4	17	59529765	59562471	+	3996	-2.20463948028299	1.3109169456729	0.251397969249252	0.462045045111004	0.666742092810814	0.143724650794066	-0.543291114597673	0.600176236554137	T-boxes	T-box 4	NM_018488	Y	N	N	Y	N	N	N	0.00623805033883022	0.00881761887791735	0.00587617476830753	0	31.7668320946246
ENSG00000121297	TSHZ3	19	31765851	31840453	-	5817	0.644763392053209	4.18852825742473	0.0689396399762192	0.153682023278056	2.91073373538063	4.5532337843721	0.505888820241009	3.11977919616136	Zinc fingers C2H2-type;ZF class homeoboxes and pseudogenes	teashirt zinc finger homeobox 3	NM_020856	Y	N	N	Y	N	Y	Y	2.44487632510428	2.17949215081723	0.913022485480679	0.468488885153198	5.585222788888
ENSG00000121390	PSPC1	13	20248896	20357142	-	3202	1.23317624548532	4.77125155542348	8.17421514457713e-31	5.64233293636758e-29	7.25326205839362	17.065367770426	1.13019027029818	8.50207551265228	RNA binding motif containing	paraspeckle component 1	NM_001042414	Y	N	N	Y	N	N	N	13.7477213945641	8.3637315549209	6.77341604874777	6.0191972950842	8.18308376478767
ENSG00000121406	ZNF549	19	58038693	58068910	+	9279	0.849524643193958	3.66714035751519	2.10365368949577e-09	2.25455567302551e-08	1.2338878303654	2.22567890058337	0.530046086951109	1.36011578475678	Zinc fingers C2H2-type	zinc finger protein 549	NM_153263	Y	N	N	Y	N	N	N	2.57987957587792	1.28850304558016	0.75563207586085	0.579579195522006	0.926244873267579
ENSG00000121417	ZNF211	19	58141761	58154147	+	3301	-0.108759122119364	3.56324787609835	0.488584209331179	0.785251775316346	3.58946041065797	3.33188753743153	-0.0833287551009434	3.55667840861097	Zinc fingers C2H2-type	zinc finger protein 211	NM_001265597	Y	N	N	Y	N	N	N	6.06705132174252	8.71718465059853	3.81071782815423	2.00857604694876	3.98563081633452
ENSG00000121454	LHX4	1	180199421	180249380	+	7324	2.97686773769005	3.30094055964392	1.7639677008782e-56	5.58987332847045e-54	0.710487927517275	5.60142066222062	1.94836861211316	1.33297027557043	LIM class homeoboxes	LIM homeobox 4	NM_033343	Y	N	N	Y	N	N	N	0.770786441898859	0.418096544891408	0.625600160823791	0.194292714333763	0.262861703353333
ENSG00000121864	ZNF639	3	179040779	179053323	+	3811	0.776160822794763	4.28030122492368	6.55555056967059e-15	1.41276167667016e-13	4.65582341198412	7.96859542730776	0.665144985667866	5.07744894120713	Zinc fingers C2H2-type	zinc finger protein 639	NM_016331	Y	N	N	Y	N	N	Y	6.60376984920952	11.310093722416	6.4626077784167	10.2932468676784	6.77779505393974
ENSG00000121903	ZSCAN20	1	33938246	33962107	+	5308	1.00814418651996	2.71396901350553	7.66431467521539e-11	1.01995185488138e-09	1.08126471043446	2.1757982362459	0.609658789345298	1.22056897735592	Zinc fingers C2H2-type;SCAN domain containing;Myb/SANT domain containing	zinc finger and SCAN domain containing 20	NM_145238	Y	N	N	Y	N	N	N	0.87682752262138	0.817828151942127	0.407362697510242	0.158988577126985	0.393724357064126
ENSG00000122034	GTF3A	13	27998681	28009958	+	2999	-0.356183724591377	4.76583487574841	0.235101393856973	0.436800361090808	9.30519562488318	7.26785341480956	-0.317787176215148	9.04589752541927	Zinc fingers C2H2-type;General transcription factors	general transcription factor IIIA	NM_002097	Y	N	N	Y	N	N	N	15.8905550062716	44.2218867166287	16.1005158317872	47.2452564973584	12.3786509118854
ENSG00000122145	TBX22	X	79270255	79287268	+	2654	1.71286742263873	-3.09019037053812	7.13182611951811e-07	4.96707465239614e-06	0.00975812653978223	0.0387289654281894	0.0408095053793956	0.0134453242164886	T-boxes	T-box 22	NM_016954	Y	N	N	Y	N	N	N	0.00236085559086998	0.0457429084252536	0.0170686208491381	0	0.00655702989971892
ENSG00000122180	MYOG	1	203052260	203055164	-	1528	-7.91083602488619	1.10835969695849	0.00633974089694968	0.0186924491988568	1.56020094273933	0.00325017500185375	-1.35157563984025	1.36204357230001	Basic helix-loop-helix proteins;Myogenic regulatory family	myogenin	NM_002479	Y	N	N	Y	N	Y	N	0.10574174350353	0	0.0702634479012634	0	0
ENSG00000122386	ZNF205	16	3162561	3170518	+	2330	0.0870175551384897	1.7917186095012	0.622686863389395	0.948597810270594	1.44127367744241	1.5274579274143	0.0500530403283199	1.45224258198428	Zinc fingers C2H2-type	zinc finger protein 205	NM_003456	Y	N	N	Y	N	N	N	3.20468014404538	3.85741944803688	3.45023896587376	2.58732093725705	3.09458150805337
ENSG00000122482	ZNF644	1	91380859	91487829	-	7600	0.929902453779604	6.30691097913446	7.58006294421865e-17	1.97184165386151e-15	9.33116381273981	17.7797906731869	0.862178198293583	10.4064435949785	NULL	zinc finger protein 644	NM_032186	Y	N	N	Y	N	N	N	6.44470364334942	5.47602808350333	4.25727480580209	9.14362095571987	5.69400702810199
ENSG00000122592	HOXA7	7	27193335	27197555	-	2411	2.19868040317463	1.68459990843878	1.95152746991436e-05	0.000101305418447072	0.888519804068578	4.08958425163763	1.4302919002019	1.29592800648646	HOXL subclass homeoboxes	homeobox A7	NM_006896	Y	N	N	Y	N	N	N	0.0249269219512464	0.0130203764845706	8.34778996349817	0	2.04439277214904
ENSG00000122691	TWIST1	7	19060614	19157295	-	2033	3.86708186887346	1.48279982358069	4.55133032413741e-23	1.85015558431571e-21	0.483067780332077	7.10911519586832	2.45095997278511	1.32638290594578	Basic helix-loop-helix proteins	twist family bHLH transcription factor 1	NM_000474	Y	N	N	Y	N	N	N	0.679507537874188	0.659398211508894	0.284645159658481	0.173476596127395	0.663855162444741
ENSG00000122859	NEUROG3	10	71331454	71332994	-	1376	-2.40732177263448	-3.19252272953283	0.153230073476406	0.304907336855267	0.0255172328320131	0.00191901010768179	-0.0335858418006681	0.0225138226670982	Basic helix-loop-helix proteins	neurogenin 3	NM_020999	Y	N	N	Y	N	N	N	0.0223769436050645	0.0128034902020922	0	0	0
ENSG00000122877	EGR2	10	64571756	64679660	-	3689	2.53639417205288	2.38946326883356	2.09841051400105e-11	3.0163569483861e-10	0.865684303259859	5.0305770789485	1.69259117824706	1.39576156562023	Zinc fingers C2H2-type	early growth response 2	NM_000399	Y	N	N	Y	N	Y	Y	1.62177360504805	3.41530549387996	0.372401596548406	0.277973841126548	3.82111978349394
ENSG00000123095	BHLHE41	12	26272959	26278060	-	3948	1.37628517893507	4.08872494120965	2.39129282283957e-05	0.000121876610260652	3.56507873800307	9.25364121276498	1.16742467310617	4.28907759842731	Basic helix-loop-helix proteins	basic helix-loop-helix family member e41	NM_030762	Y	N	N	Y	N	N	N	13.9153766993361	6.97477956924074	1.14458123749302	0.07662501030097	7.43543730065511
ENSG00000123268	ATF1	12	51157493	51214905	+	2790	0.472103312700986	3.57766880292903	0.00192163884762074	0.00640045168398634	4.0507141181843	5.62024141538329	0.390396443385403	4.2504721378278	Basic leucine zipper proteins	activating transcription factor 1	NM_005171	Y	N	N	Y	N	N	Y	3.34494143696815	7.10097527989752	9.1786075262863	9.19176091997018	8.69158835206319
ENSG00000123307	NEUROD4	12	55413729	55423798	+	3953	-3.40159043209584	-2.65366086519429	0.153505901436746	0.305342010800373	0.0219578737896501	0.000968861190652854	-0.0299386335002029	0.0192865449134141	Basic helix-loop-helix proteins	neuronal differentiation 4	NM_021191	Y	N	N	Y	N	N	N	0.0156499841784802	0	0	0	0
ENSG00000123358	NR4A1	12	52416616	52453291	+	7290	-2.66101111784617	7.25029600044425	1.82746598274647e-05	9.56038460329414e-05	23.3796213591253	3.69590263217193	-2.3762013194624	20.8744207938767	Nuclear hormone receptors	nuclear receptor subfamily 4 group A member 1	NM_001202233	Y	N	N	Y	N	N	N	8.33913774697984	91.3058021649418	29.1341330178054	8.08528611921299	86.3729057328204
ENSG00000123364	HOXC13	12	54332535	54340328	+	2437	9.67847055886489	0.841331212381818	9.26901037130484e-265	5.16960515438785e-260	0.00441508711019222	5.40557759690998	2.67297306128359	0.69183577017562	HOXL subclass homeoboxes	homeobox C13	NM_017410	Y	N	N	Y	N	N	N	0	0	0	0	0
ENSG00000123388	HOXC11	12	54366910	54371427	+	3265	6.90321711757917	1.36159573521581	1.92928988346992e-31	1.36898581006066e-29	0.0453412743647226	5.61981312556771	2.66281647261714	0.754819509972375	HOXL subclass homeoboxes	homeobox C11	NM_014212	Y	N	N	Y	N	N	N	0	0	0.152077897081429	0	0
ENSG00000123407	HOXC12	12	54348618	54352740	+	3335	11.4816727944279	1.86233044567103	1.03894621332444e-165	1.4486286788936e-161	0.00127024257921854	8.30528770609373	3.21621934727827	1.05814519248106	HOXL subclass homeoboxes	homeobox C12	NM_173860	Y	N	N	Y	N	N	N	0	0	0	0	0
ENSG00000123411	IKZF4	12	56401443	56432219	+	6808	-0.775899487438792	2.28017859483562	0.000355237634357037	0.00140293600241057	0.741512480100391	0.432534496692419	-0.281770930896139	0.70218800948483	Zinc fingers C2H2-type	IKAROS family zinc finger 4	NM_022465	Y	N	N	Y	N	N	N	2.942555338159	2.26744256954583	2.06163439802367	0.983944274612771	2.12265110561343
ENSG00000123576	ESX1	X	103494719	103499614	-	1495	1.31338508360022	-3.59026308234042	0.00776980144591067	0.0224207826801637	0.00145342571226263	0.00826185269964355	0.00977503782145988	0.00231995278338383	PRD class homeoboxes and pseudogenes	ESX homeobox 1	NM_153448	Y	N	N	Y	N	N	N	0	0	0	0	0
ENSG00000123685	BATF3	1	212859760	212873327	-	2713	-1.73598181708235	-0.202650224683672	9.09025397002447e-05	0.000408442999310137	0.319549383217891	0.0950045549940882	-0.269108472378948	0.290970950534862	Basic leucine zipper proteins	basic leucine zipper ATF-like transcription factor 3	NM_018664	Y	N	N	Y	N	N	N	0.673929945535036	0.473814398545042	0.217027955198228	0.252945247086152	1.6452043601204
ENSG00000123870	ZNF137P	19	53091758	53100660	+	2091	1.02845541172352	1.43833718552691	5.26759336947286e-08	4.46149559598496e-07	1.10640579273198	2.27568954644988	0.637015238010154	1.25522372502335	NA	NA	NA	N	N	N	Y	N	N	N	1.0867721164183	1.56255779626866	1.83551960127954	0.523909084764074	0.937292863785055
ENSG00000123933	MXD4	4	2249159	2264021	-	7058	0.686348962722568	5.04353258905115	5.49616014957224e-06	3.20914300693146e-05	4.32564420693291	6.96184712455	0.58014712160935	4.66116094190236	Basic helix-loop-helix proteins;MAX dimerization proteins	MAX dimerization protein 4	NM_006454	Y	N	N	Y	N	N	Y	17.4964965878957	6.18278168152545	10.0509565139771	4.17801461801422	8.80355589229651
ENSG00000124092	CTCFL	20	56071035	56100708	-	8915	-0.304871735926139	-2.70588683582869	0.856912838164556	1	0.00857989057677381	0.00680713367093968	-0.00253802195368256	0.00835426697057674	Zinc fingers C2H2-type	CCCTC-binding factor like	NM_080618	Y	N	N	Y	Y	N	N	0.00139044617808499	0	0.0573863678280816	0	0.007808124443681
ENSG00000124191	TOX2	20	42543504	42698256	+	3223	1.13210413286087	0.789336795267314	0.0016762293801269	0.00567180375039846	0.441905632418848	0.973524380649148	0.452797593774317	0.509566200375432	NULL	TOX high mobility group box family member 2	NM_001098796	Y	N	N	Y	N	N	Y	1.94579472015273	0.423986295447971	0.372130842559826	0.440686128537004	10.2829633294348
ENSG00000124201	ZNFX1	20	47854483	47894963	-	9340	-0.10678342870813	5.90223641803637	0.558281225315385	0.872698752193586	6.45305976395112	5.99405875684366	-0.0917029121467237	6.39464145395562	UPF1 like RNA helicases	zinc finger NFX1-type containing 1	NM_021035	Y	N	N	Y	N	N	N	3.77235731691559	4.39570981967323	4.18011944874086	2.48882969289295	16.9686590642327
ENSG00000124216	SNAI1	20	48599536	48605423	+	1686	0.601731852083537	0.686326485131861	0.100417924805757	0.212651741663496	0.849979931360292	1.29157846385933	0.30883206414417	0.906183380951079	Zinc fingers C2H2-type;SNAG transcriptional repressors	snail family transcriptional repressor 1	NM_005985	Y	N	N	Y	N	N	N	0.513397316706724	1.39548683582378	0.668586565088033	1.17533406646717	9.61416335782941
ENSG00000124232	RBPJL	20	43935491	43945803	+	1840	-11.3837183173257	3.53679351063373	0.1585906363703	0.313978047008652	7.19169241513869	0	-3.0341615454789	6.27638610775741	PTF1 complex	recombination signal binding protein for immunoglobulin kappa J region like	NM_014276	Y	N	N	Y	N	N	N	0.00681055515018362	0	0.0063807593408035	0	0
ENSG00000124440	HIF3A	19	46800303	46846690	+	8371	-2.10549369102631	3.33971397665977	1.12590592280354e-05	6.16424374521665e-05	1.33041160730823	0.30880794925594	-0.832331376520927	1.20038932355612	Basic helix-loop-helix proteins	hypoxia inducible factor 3 subunit alpha	NM_022462	Y	N	N	Y	N	N	N	0.696190300349031	8.55717836231078	0.232067746260118	0.0384220433851975	5.60828680309245
ENSG00000124444	ZNF576	19	44100544	44105309	+	3481	0.628399890543067	2.53477266522857	6.04349017638693e-05	0.000281660882098795	1.53430416045602	2.37462984788311	0.413139583040411	1.64125470249219	Zinc fingers C2H2-type	zinc finger protein 576	NM_024327	Y	N	N	Y	N	N	N	5.62372982797178	2.48538544240992	3.735695799919	3.37752511022238	1.71624627008561
ENSG00000124459	ZNF45	19	44416781	44439430	-	4391	1.26333375937079	3.5959496955942	4.23904731863364e-35	3.81945696449361e-33	2.31929553909592	5.58137538565033	0.987512024101622	2.7344693377483	Zinc fingers C2H2-type	zinc finger protein 45	NM_003425	Y	N	N	Y	N	N	N	2.91144239132132	2.77815765475432	2.92217658251547	2.49284670517145	2.50752162753207
ENSG00000124496	TRERF1	6	42192669	42419789	-	7732	0.843061834393644	4.00231688294841	0.00146081080050391	0.00501408091430269	1.87214696132376	3.36097995060438	0.602522787191791	2.06163479632311	Myb/SANT domain containing	transcriptional regulating factor 1	NM_033502	Y	N	N	Y	N	N	N	2.45650165230129	1.14822847670811	1.14945362358522	0.362346273017743	2.12095708084622
ENSG00000124613	ZNF391	6	27342394	27371683	+	4834	0.95812811225177	2.02726921860225	4.5009614238532e-05	0.00021650032039031	0.737239296013311	1.43489203624129	0.487061312491658	0.826031462951418	Zinc fingers C2H2-type	zinc finger protein 391	NM_001076781	Y	N	N	Y	N	N	N	2.53624242859591	0.714664843742123	1.61260155720329	0.136042490461936	0.838402575239402
ENSG00000124664	SPDEF	6	34505579	34524110	-	1914	-8.3438326855132	2.8427829136653	5.98499450204588e-06	3.46878414592752e-05	4.24244166200658	0.0104863050630739	-2.37518913280564	3.70382916203195	ETS transcription factor family	SAM pointed domain containing ETS transcription factor	NM_012391	Y	N	N	Y	N	Y	N	0.427404446931068	0.0716289147402157	0	0.0748711408084029	0.423581050183091
ENSG00000124766	SOX4	6	21593972	21598847	+	4876	3.31086209701597	5.40225784160514	5.80091249605984e-47	1.08568554578102e-44	4.05030672892289	40.2183864056504	3.02884511085833	8.65351686959731	SRY-boxes	SRY-box 4	NM_003107	Y	N	N	Y	N	Y	Y	3.3264515975182	7.02903639114524	6.88938047158461	1.98430578247571	20.5035608940249
ENSG00000124782	RREB1	6	7107830	7252213	+	17254	-0.352467437222248	6.05347003029565	0.279644954818657	0.501000226947446	3.95394510505082	3.09671788562336	-0.274109334893356	3.84484345894187	Zinc fingers C2H2-type	ras responsive element binding protein 1	NM_001003698	Y	N	N	Y	N	N	Y	0.176892908462905	2.8497812814291	2.07023278408983	4.70479726204964	3.94859036890229
ENSG00000124813	RUNX2	6	45295894	45632086	+	8191	3.74353196810415	3.4060547629979	2.31814001229671e-58	8.34126599392414e-56	0.496182621490343	6.67176858487931	2.35827292396605	1.28216628955803	NULL	runt related transcription factor 2	NM_004348	Y	N	N	Y	N	N	N	0.202742263823492	0.206054389868246	0.251086647344083	0.268066857337882	1.70112550413596
ENSG00000124827	GCM2	6	10873456	10882174	-	2441	0.417861621580756	-1.53873129137341	0.313960970346141	0.550542199557169	0.103203836330136	0.139513303639895	0.0467183890756505	0.107825041260469	NULL	glial cells missing homolog 2	NM_004752	Y	N	N	Y	N	N	N	0.0129435663185991	0.00643017773541573	0.00961949790010524	0	0.00712919186966572
ENSG00000124831	LRRFIP1	2	238536219	238722325	+	11901	-0.922327207809583	6.19043598262533	0.000567124969320296	0.00214398840330108	6.52214223671785	3.44122137103618	-0.760187102960536	6.13002503563109	NULL	LRR binding FLII interacting protein 1	NM_004735	Y	N	N	Y	N	N	Y	3.91331908861266	14.9857505672002	8.97892206379419	5.42107217954821	24.4652482555232
ENSG00000124920	MYRF	11	61520114	61555990	+	10813	-3.39941811600166	4.11356535665858	2.38250573964201e-07	1.80518261944102e-06	1.8013042501038	0.170309377222594	-1.25920871927897	1.59372308446437	NULL	myelin regulatory factor	NM_013279	Y	N	N	Y	N	N	N	7.30286337756335	0.178514003422509	2.45397520086333	2.1747198497665	11.5344899642371
ENSG00000125285	SOX21	13	95361886	95364389	-	2504	-0.345775281056149	-0.480217337824546	0.867347473036584	1	0.261359023366396	0.205457090228588	-0.0653986742518104	0.25424423187613	SRY-boxes	SRY-box 21	NM_007084	Y	N	N	Y	N	N	N	2.66001326331779	0.00703578375322639	0	0	0.0571168255864149
ENSG00000125347	IRF1	5	131817301	131826490	-	7799	-2.21044542375499	4.90072919956683	2.05558015046832e-06	1.30919118113588e-05	4.24327625842241	0.916533627984648	-1.45196924850779	3.81987265091215	NULL	interferon regulatory factor 1	NM_002198	Y	N	N	Y	N	N	N	0.776829058039835	2.75962433815084	3.04191437551027	6.30873512329497	54.843868621921
ENSG00000125398	SOX9	17	70117161	70122561	+	3935	2.17043517165799	4.00454970965111	4.14890425397874e-09	4.23106302719247e-08	2.80593789159189	12.6338510386952	1.84086920174485	4.05676320122322	SRY-boxes	SRY-box 9	NM_000346	Y	N	N	Y	N	Y	Y	8.39627530995416	4.38050439176659	1.44983625834276	0.530484488719246	1.20809957477782
ENSG00000125492	BARHL1	9	135457572	135465653	+	2341	-5.31592151514105	-1.41357357162572	0.0061999819330609	0.0183375718487885	0.147195579598533	0.00164010524299325	-0.195747136701786	0.128670337407828	NKL subclass homeoboxes and pseudogenes	BarH like homeobox 1	NM_020064	Y	N	N	Y	N	N	N	3.65954431956731	0	0	0.0115633452952116	0
ENSG00000125533	BHLHE23	20	61637331	61638387	-	1057	6.39455493902965	-2.82877825969378	1.00089234555251e-64	5.1213549347248e-62	0	0.388400082676918	0.473423356189292	0.0494327377952441	Basic helix-loop-helix proteins	basic helix-loop-helix family member e23	NM_080606	Y	N	N	Y	N	N	N	0	0	0	0	0
ENSG00000125618	PAX8	2	113973574	114036527	-	7303	-1.58769856441461	4.20799503777584	0.0866515067398807	0.1871080756283	2.75296156314537	0.915613993502788	-0.970222635024723	2.51911732700904	PRD class homeoboxes and pseudogenes;Paired boxes	paired box 8	NM_003466	Y	N	N	Y	N	N	N	0.0211007424596106	0.125094792784761	29.2427331703641	0.202549474314416	0.388211757994671
ENSG00000125740	FOSB	19	45971253	45978437	+	5553	0.553273125746937	4.99055503197759	0.31927154104486	0.558239753548655	5.38917455237365	7.90901716490945	0.479636729025286	5.70988179396911	Basic leucine zipper proteins;Fos transcription factor family	FosB proto-oncogene, AP-1 transcription factor subunit	NM_006732	Y	N	N	Y	N	N	N	1.54045480743811	35.8351460641213	4.52854511938769	1.64676202300636	17.2550576271127
ENSG00000125798	FOXA2	20	22561643	22566093	-	2603	-0.132794179651422	1.61159485208051	1	1	1.15878057760722	1.05633977457437	-0.070137948032726	1.14574265722122	Forkhead boxes	forkhead box A2	NM_021784	Y	N	N	Y	N	N	N	0	0	0	13.6001916348028	3.85304971462402
ENSG00000125812	GZF1	20	23342787	23353700	+	5495	-0.710373026508617	4.06743268400939	7.07227251811296e-05	0.000325018008530582	3.19568450978992	1.95099657697245	-0.507703952706487	3.03726968197679	Zinc fingers C2H2-type;BTB domain containing	GDNF inducible zinc finger protein 1	NM_022482	Y	N	N	Y	N	N	N	6.95253664882444	11.5947306526575	4.03916206811971	3.84356335035056	4.24205435086644
ENSG00000125813	PAX1	20	21686297	21696620	+	3351	6.57606414783196	-1.54165174593684	5.37694294761041e-36	5.15271888345491e-34	0.0047487879132219	0.544468062755662	0.620275201549605	0.0734403319840779	Paired boxes	paired box 1	NM_001257096	Y	N	N	Y	N	N	N	0.00385965591402675	0	0	0	0
ENSG00000125846	ZNF133	20	18269121	18297640	+	5029	-0.208782999302717	3.59218644236494	0.095589570264496	0.203650242814034	2.42375556147107	2.09856225754095	-0.143980748612448	2.38236732278905	Zinc fingers C2H2-type	zinc finger protein 133	NM_003434	Y	N	N	Y	N	N	N	6.02594328198668	3.57969921239183	2.78888829298159	3.40580084490743	2.77732337012114
ENSG00000125850	OVOL2	20	17937623	18039832	-	2175	-6.12635554461923	0.172580291517377	2.53540062879055e-07	1.91219606855356e-06	0.552024019702633	0.00563989516732132	-0.626037095610434	0.482484222034503	Zinc fingers C2H2-type	ovo like zinc finger 2	NM_021220	Y	N	N	Y	N	N	N	0.227540408897213	0	0.86765790434634	0.05344072283733	0.607269043946507
