GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	CCSK	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000150527	CTAGE5	14	39734488	39856156	+	6108	-0.834548145032818	4.75758112102383	0.00430594449378791	0.0132266036378275	4.67800917138896	2.62223483067299	-0.648505099660404	4.41636516438875	NA	NA	NA	N	Y	N	N	Y	N	N	2.515610379663	5.78836194525717	15.5109718041634	29.7339706767694	3.2217693403722
ENSG00000150556	LYPD6B	2	149894621	150071776	+	3771	-1.67420734393428	1.01454864778365	0.0429647203201447	0.101730899869048	0.563713304882614	0.175975172097529	-0.411118428123152	0.514364815255421	LY6/PLAUR domain containing	LY6/PLAUR domain containing 6B	NM_177964	Y	Y	N	N	Y	N	N	0.411241407686106	0.0046718648947438	0.875864786165433	0.160238782492347	0.783268153020701
ENSG00000150676	CCDC83	11	85566144	85631064	+	2359	-0.873897111031304	-3.24128116884126	0.257349624692565	0.467529661823402	0.0118544464482586	0.00591085632935801	-0.00849931632616694	0.0110979895240349	NULL	coiled-coil domain containing 83	NM_173556	Y	N	N	N	Y	N	N	0	0	0	0	0.0054551910619272
ENSG00000151962	RBM46	4	155702365	155749965	+	4027	-2.02586096318431	-2.96502893795092	0.0100546474730469	0.0282280204124758	0.0142418808363716	0.00244439708803014	-0.0168795371320695	0.0127403829047645	RNA binding motif containing	RNA binding motif protein 46	NM_144979	Y	N	N	N	Y	N	N	0.00181449480069535	0	0.00666516938124723	0.0721589099647336	0
ENSG00000152582	SPEF2	5	35617946	35814713	+	14887	0.294749686309215	3.23542061939605	0.269432429824626	0.485417027121777	0.609361318591484	0.748331422349511	0.11949043248859	0.627048422706142	NULL	sperm flagellar 2	NM_144722	Y	N	N	N	Y	N	N	0.918635823713008	0.514795596008342	1.663052702025	0.31482521819765	0.810912239405824
ENSG00000153060	TEKT5	16	10721358	10788802	-	1775	-1.33816105915631	-2.61429319744848	0.0186044934018575	0.0487195234529908	0.0522409822468579	0.0189028804132977	-0.0464486022381165	0.0479979511044047	Tektins	tektin 5	NM_144674	Y	N	N	N	Y	N	N	0.0451400790883172	0.0375365254875816	0.0349647485405735	0.183441199206143	0.0315542222530213
ENSG00000154040	CABYR	18	21718942	21741567	+	3195	0.670476648683295	0.647213637626198	0.025032095724362	0.0632642321386098	0.432488111051676	0.688023196856718	0.236811564361388	0.465010758335954	NULL	calcium binding tyrosine phosphorylation regulated	NM_153770	Y	N	N	N	Y	N	N	2.23986347387737	0.12720535028657	0.0813816164322971	0.0992298115143716	0.160838094826531
ENSG00000155087	ODF1	8	103563800	103573245	+	1042	0.243924339356835	-3.45274602961484	0.903261886680261	1	0.0112206907391441	0.0138385902933896	0.00373009604586793	0.011553877955139	Small heat shock proteins	outer dense fiber of sperm tails 1	NM_024410	Y	N	N	N	Y	N	N	0.0350622387831102	0	0	0	0.0123500918570886
ENSG00000155495	MAGEC1	X	140991680	140997174	+	4270	-1.76071728273853	-3.48398706576078	0.30928458287025	0.543880976176771	0.00258390681492355	0	-0.00372298169784428	0.00225504594756965	MAGE family	MAGE family member C1	NM_005462	Y	N	N	N	Y	N	N	0.00290300413995965	0	0	0	0
ENSG00000155719	OTOA	16	21689835	21772050	+	7209	-1.65115001945502	-1.52489604713848	0.0016472051734898	0.00558172271347268	0.0411258154147237	0.0126038355278581	-0.0400745684458619	0.0374957452473044	Deafness associated genes	otoancorin	NM_001161683	Y	N	N	N	Y	N	N	0.054754176510265	0	0.00301623768513441	0.0439670133757507	0.0272899170217262
ENSG00000155761	SPAG17	1	118496484	118727846	-	9552	1.3101631778357	0.756969023468607	0.00885044951621576	0.025205071531245	0.140985688177005	0.351302840329628	0.244070337663958	0.167753325723702	NULL	sperm associated antigen 17	NM_206996	Y	N	N	N	Y	N	N	0.0179065538501743	0.00348761163842428	0.257538611960645	0.00283393962898768	0.446408229151802
ENSG00000156009	MAGEA8	X	149009941	149014609	+	2363	-1.71571395911497	-2.44091772473275	0.000365782196543752	0.0014412412891441	0.0499712712099211	0.0137320560976097	-0.0506734763657216	0.0453590074683541	MAGE family	MAGE family member A8	NM_005364	Y	N	N	N	Y	N	N	0.106644411459104	0.0140980390902364	0.021295739091172	0	0.0256209505450193
ENSG00000156802	ATAD2	8	124332090	124428590	-	7118	2.26518528754049	4.59656569920623	7.88516970202919e-19	2.40054350322748e-17	2.28148770725432	10.9658269698296	1.86649817260658	3.38676724976389	AAA ATPases;Bromodomain containing	ATPase family, AAA domain containing 2	NM_014109	Y	N	N	N	Y	N	Y	1.30081766027878	5.52440413812289	0.603300436577252	2.74025937772466	2.14743576346846
ENSG00000157950	SSX2B	X	52780318	52790617	+	1540	0	-3.6571825559034	1	1	0	0	0	0	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000158639	PAGE5	X	55246788	55250541	+	743	-1.52238518315884	-3.52095587415877	0.483040689499274	0.778270983806419	0.0122741936978499	0	-0.0176001243290608	0.0107120235908508	NULL	PAGE family member 5	NM_130467	Y	N	N	N	Y	N	N	0	0	0.10837403942779	0.656832942944072	0
ENSG00000160471	COX6B2	19	55860674	55866182	-	3815	-2.515998942719	-1.91206314610522	0.00196653360258731	0.00653320697028247	0.0551907160972299	0.00856314341787917	-0.0652023664457674	0.0492562977562216	Mitochondrial complex IV: cytochrome c oxidase subunits	cytochrome c oxidase subunit 6B2	NM_144613	Y	N	N	N	Y	N	N	0.182558559615235	0.00923596462284607	0.0208295959373692	0.00813813754901865	0.0496016417532748
ENSG00000160505	NLRP4	19	56347944	56393220	+	3903	-2.57537279859289	-2.75226533907813	0.0442242438704852	0.104354321940623	0.0194523855707137	0.00228279790078892	-0.0245047667145797	0.0172671653218142	NLR family;Pyrin domain containing	NLR family pyrin domain containing 4	NM_134444	Y	N	N	N	Y	N	N	0.00146754584880682	0	0.00386882908306537	0.00693563703204978	0.0178348525276495
ENSG00000160886	LY6K	8	143781529	143786545	+	4049	-0.777980547071206	-0.489893111021196	0.135462542015386	0.274652913909558	0.164536513277775	0.0959690441433008	-0.0875488253390568	0.155809744478842	LY6/PLAUR domain containing	lymphocyte antigen 6 family member K	NM_017527	Y	Y	N	N	Y	N	N	0.259952843532502	0.112160754909263	0.283830822181685	0.0402036716565687	0.332542903519263
ENSG00000163530	DPPA2	3	109012635	109035364	-	1383	1.60643554864325	-3.51872352569082	0.000494782728353543	0.00189464587081786	0.00290513700850422	0.0190429210485133	0.023029667150428	0.00495903679541447	NULL	developmental pluripotency associated 2	NM_138815	Y	N	N	N	Y	N	N	0	0	0.0388150934176177	0	0
ENSG00000164304	CAGE1	6	7326889	7389976	-	3512	-0.161292566306712	-3.14623044943847	0.859695174107199	1	0.00979175681658821	0.00844101942246747	-0.00193109779400771	0.0096198447846092	NULL	cancer antigen 1	NM_175745	Y	N	N	N	Y	N	N	0.00326186301132859	0.0100328032563092	0.00334299464324557	0.00884026046398239	0.00495511314175798
ENSG00000165309	ARMC3	10	23216953	23326518	+	6065	-4.26924867701871	-0.630630078616144	0.000172477595011444	0.000729420147601853	0.106726322499351	0.00474100984501005	-0.139474839887135	0.0937463736160708	Armadillo repeat containing	armadillo repeat containing 3	NM_173081	Y	N	N	N	Y	N	N	0.129153696261985	0.00549277269088684	0.0763355006470458	0	0.714280027685711
ENSG00000165509	MAGEC3	X	140926102	140985618	+	3338	-2.48116896662157	-2.68982644572316	0.00472096288211403	0.0143575038346772	0.0261715154539417	0.00347689817081609	-0.032264481092275	0.0232831096179075	MAGE family	MAGE family member C3	NM_138702	Y	N	N	N	Y	N	N	0.256955073853882	0.0152580194392773	0	0	0.00906864981094676
ENSG00000165583	SSX5	X	48045656	48056199	-	1484	0.0588284707111112	-3.61455607144585	1	1	0.00148276862296583	0.00188356532636683	0.000577255806206754	0.00153377911248959	NULL	SSX family member 5	NM_021015	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000165584	SSX3	X	48205863	48216142	-	1611	-0.136375218016022	-3.65023076485666	1	1	0.000258032363266486	0	-0.00037221399131028	0.000225191880668933	NULL	SSX family member 3	NM_021014	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166008	MAGEA9	X	148863584	148869397	+	1934	-0.112064940604882	-3.48235918923139	1	1	0.00560045325591022	0.00481753440335551	-0.00112366006475464	0.00550080903831235	NA	NA	NA	Y	N	N	N	Y	N	N	0.0201671721760548	0	0	0	0
ENSG00000166049	PASD1	X	150732094	150845211	+	4429	-0.439158125242314	-3.37238571230172	0.598628517895636	0.919203467006038	0.00416421117986408	0.00269529326574875	-0.00211195747776652	0.00397725799079485	NULL	PAS domain containing repressor 1	NM_173493	Y	N	N	N	Y	N	N	0.00258651228173087	0.00752171288557884	0.00340935649383702	0	0
ENSG00000166118	SPATA19	11	133710526	133715433	-	898	-0.853341350727478	-3.55656205892674	0.377928061628993	0.640674218274584	0.00750079056973889	0.00139671185722804	-0.00876734744211118	0.00672390782451024	NULL	spermatogenesis associated 19	NM_174927	Y	N	N	N	Y	N	N	0.0420104257496204	0	0	0	0
ENSG00000166157	TPTE	21	10906201	11029719	-	4194	-1.51773685125802	-3.20389964203592	0.494832750238191	0.793549854802556	0.00751522484259315	0.00191175239857646	-0.00804619720254195	0.00680205562244557	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166351	POTED	21	14982498	15013906	+	1826	0.519704801402528	-3.62663809764438	0.782162149520857	1	0.00075211449014073	0.00214862134492324	0.00201181596711294	0.000929851726203959	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member D	NM_174981	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166796	LDHC	11	18433854	18473605	+	2095	0.0676178578232932	-2.4637477562232	0.83308282611929	1	0.0500776563363605	0.0513590069308479	0.00175936625616177	0.0502407373211135	NULL	lactate dehydrogenase C	NM_017448	Y	N	N	N	Y	N	N	0.310210697622925	0	0.41796075960679	0.0535829922471489	0
ENSG00000168078	PBK	8	27667137	27695612	-	2165	5.24024764333546	1.55771780270975	4.10333142696557e-27	2.22189421044807e-25	0.227942533672428	8.7473225584485	2.9887629410654	1.31222726409847	NULL	PDZ binding kinase	NM_018492	Y	N	N	N	Y	Y	N	0.0514631387142204	0.201960505621038	0.208406147594703	0.107375124407568	0.218848751696571
ENSG00000168491	CCDC110	4	186366336	186392913	-	3388	-3.89361677062331	1.26589579332762	2.34287730260125e-11	3.34963588305511e-10	0.782080413543668	0.0511056254606332	-0.761654784834897	0.689047258696736	NULL	coiled-coil domain containing 110	NM_152775	Y	N	N	N	Y	N	N	0.970342201818923	0.218023989416416	0.527806804226043	0.226292561037538	0.278749434822418
ENSG00000168594	ADAM29	4	175750819	175899331	+	5957	-4.46617398730051	-2.02057468677637	0.000257271537937261	0.0010481231179967	0.0315557465840942	0.00066771187321079	-0.043858805259082	0.0276245421663454	ADAM metallopeptidase domain containing	ADAM metallopeptidase domain 29	NM_001130703	Y	N	N	N	Y	N	N	0.042582685864366	0	0.00394178183215661	0	0.0702586355758233
ENSG00000168757	TSPY2	Y	6114264	6117060	+	1941	-0.0512899868746029	-3.63613405610232	1	1	0.00061119905161327	0.000510154155365175	-0.000145695282911917	0.000598338792090785	NULL	testis specific protein Y-linked 2	NM_022573	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000169551	CT55	X	134290461	134305322	-	1732	-0.393802379415839	-3.05685789353758	0.48549751846011	0.781394863176329	0.0243384399460449	0.0182691730399426	-0.00857347929226342	0.0235659877943591	NULL	cancer/testis antigen 55	NM_017863	Y	N	N	N	Y	N	N	0.0485220206573983	0	0.00871826784711557	0.0514802429763872	0.00743002062071956
ENSG00000170965	PLAC1	X	133699868	133898352	-	1916	3.25432990190221	-2.59516683484434	6.20560767762018e-11	8.36205259734019e-10	0.0185752357946886	0.199136094551023	0.235442857916801	0.041555708727313	OOSP family	placenta specific 1	NM_021796	Y	N	N	N	Y	N	N	0.0034801650468344	0	0.00788102291816501	0	0.0134329809134512
ENSG00000171402	XAGE3	X	52891557	52897099	-	549	-0.759458487839287	-3.57451936892091	0.773125977048294	1	0.0106329707325452	0.00216194867619083	-0.0121434862032828	0.00955484065264556	NULL	X antigen family member 3	NM_133179	Y	N	N	N	Y	N	N	0	0	0.15278935158283	0.54378567805977	0
ENSG00000171405	XAGE5	X	52841228	52847325	+	1115	0	-3.6571825559034	1	1	0	0	0	0	NULL	X antigen family member 5	NM_130775	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000171483	SSX6	X	47967367	47980068	+	2355	0.320003847378169	-3.51301234321507	0.789287234478655	1	0.00299301754406223	0.00460904986319271	0.00232261398225548	0.00319869438467883	NA	NA	NA	N	N	N	N	Y	N	N	0	0	0.00641190654403574	0	0.0221686080940815
ENSG00000171772	SYCE1	10	135367404	135382876	-	2934	0.393644897848702	-1.17516620878255	0.475285182715463	0.76877354182273	0.11952324216197	0.157086693621103	0.0476124810920857	0.12430404507495	NULL	synaptonemal complex central element protein 1	NM_201564	Y	N	N	N	Y	N	N	3.2546571607696	0.0235930605296295	0.173835202666504	0.683678946132915	0.130305298317215
ENSG00000173421	CCDC36	3	49235861	49295537	+	4356	-1.85602694972185	1.19588314098909	2.24871549514955e-05	0.000115305331719202	0.560054503637664	0.153867958189087	-0.435118293458851	0.508358034216936	NULL	coiled-coil domain containing 36	NM_178173	Y	N	N	N	Y	N	N	0.0670533309805946	0.781400269569212	0.0496757038110565	0.0257705162437505	0.409640042753346
ENSG00000174016	FAM46D	X	79591003	79700810	+	3204	2.05638291225856	-2.93636365222116	4.53895734276421e-05	0.000218158624507056	0.0100621972689879	0.0484842760385633	0.0538610922150153	0.0149522800214793	NA	NA	NA	N	N	N	N	Y	N	N	0	0	0.00942574276604504	0	0
ENSG00000175646	PRM1	16	11374693	11375207	-	424	-2.71762532344724	-3.28353687133568	0.28026493910614	0.501965846138944	0.0649307245942953	0	-0.0907595839394437	0.056666814191385	NULL	protamine 1	NM_002761	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000175809	ZNF645	X	22291065	22292574	+	1510	-0.851316548441224	-2.7579871238716	0.351207082411561	0.603372123193076	0.0495990797667742	0.0258013022660773	-0.0330870522438042	0.046570271721231	NA	NA	NA	N	N	N	N	Y	N	N	0.00758653171906358	0	0	0	0
ENSG00000176635	HORMAD2	22	30476163	30573064	+	2575	-2.72023662403037	-2.84477726839781	0.00543602123819444	0.0162861631133336	0.0270137276810746	0.00247274043757093	-0.0348924587274476	0.0238903293046287	NULL	HORMA domain containing 2	NM_152510	Y	N	N	N	Y	N	N	0.0559942906479084	0	0.0449490108178964	0.689145855268893	0.00499759056896554
ENSG00000176746	MAGEB6	X	26210557	26213763	+	1949	0.545216123492433	-3.63542117362997	0.669351102857271	1	0.000314937964207024	0.00187311869051912	0.00224552339429027	0.000513251874828564	MAGE family	MAGE family member B6	NM_173523	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000176988	FMR1NB	X	147062849	147108187	+	1149	0.85473937557315	-3.5064342492342	0.0977572616922861	0.20770345738529	0.00662162388140739	0.0139555564583267	0.0104729230102001	0.00755503348210622	NULL	FMR1 neighbor	NM_152578	Y	N	N	N	Y	N	N	0.00498505783106441	0	0	0.0270208831588391	0.0566369606411213
ENSG00000177294	FBXO39	17	6679542	6700420	+	2918	1.95707771292418	-1.68136615128849	5.05588516248744e-08	4.29981523585563e-07	0.0554292717721329	0.226239967788658	0.216411431820333	0.0771688149015089	F-boxes other	F-box protein 39	NM_153230	Y	N	N	N	Y	N	N	0.0491902550041283	0.147646459774615	0.0350722538225851	0.151419362838279	0.132255532906485
ENSG00000177947	ODF3	11	196738	200261	+	3110	-1.22531592084999	-1.04369176009921	2.07639346320675e-06	1.3212400755668e-05	0.141441091374796	0.0597745577213864	-0.107099007684572	0.131047168909817	NULL	outer dense fiber of sperm tails 3	NM_001286136	Y	N	N	N	Y	N	N	0.0100298906405577	0.0100939317377169	0	0	0.0124136293071572
ENSG00000178093	TSSK6	19	19623227	19626838	-	2516	1.0487334271095	-0.676982481426443	2.54269445525022e-08	2.28143014563499e-07	0.190668987165868	0.392291998930873	0.225689421231556	0.216330097754141	NULL	testis specific serine kinase 6	NM_032037	Y	N	N	N	Y	N	N	0.371699593287001	0.259413843903361	0.963299967172773	0.503269213956572	0.11267265552237
ENSG00000179083	FAM133A	X	92929012	92967273	+	3416	-3.53969137935802	-0.761473392651716	0.000531816390725785	0.00202132994138948	0.170898026326978	0.0132998175581417	-0.20855433145678	0.150840072483671	NULL	family with sequence similarity 133 member A	NM_173698	Y	N	N	N	Y	N	N	2.79905117955566	0.0958349085786006	0.0171847148522811	0.0340262213615904	0.0418678370223603
ENSG00000179407	DNAJB8	3	128181282	128186091	-	3645	-1.249603555449	-3.2953319237521	0.16373451674987	0.3225475135169	0.00704590946896732	0.00214999293967522	-0.00703100028136881	0.00642279281978469	DNAJ (HSP40) heat shock proteins	DnaJ heat shock protein family (Hsp40) member B8	NM_153330	Y	N	N	N	Y	N	N	0.00329040937889216	0	0	0	0.00706106760772909
ENSG00000179636	TPPP2	14	21492268	21504435	+	2475	-4.52099667420647	-1.02062260325961	9.0283199282261e-05	0.000406077812384641	0.194157329174167	0.00662644174345881	-0.246464523223154	0.170289761682986	Tubulin polymerization promoting proteins	tubulin polymerization promoting protein family member 2	NM_173846	Y	N	N	N	Y	N	N	0.023298929052237	0.237721925932609	0.445360703163968	4.931715420897	0.050754817743244
ENSG00000180113	TDRD6	6	46655612	46672056	+	9041	-3.67097762614799	2.37835047123458	6.42340402339621e-12	9.92114407634662e-11	0.64224812078274	0.0498739538692614	-0.645455983972348	0.566855044993752	Tudor domain containing	tudor domain containing 6	XM_166443	Y	N	N	N	Y	N	N	1.79257542114683	0.894081288566271	0.32728068061014	0.63725165232569	0.0725767453863438
ENSG00000181433	SAGE1	X	134971374	134995220	+	3092	-1.23883806853405	-3.51500534354732	0.410779505952471	0.685181247883696	0.00313803781275437	0.000384212981078666	-0.00396594739937294	0.00278755101599565	NULL	sarcoma antigen 1	NM_018666	Y	N	N	N	Y	N	N	0.00654614409130136	0	0	0	0
ENSG00000183206	POTEC	18	14507338	14543584	-	6712	-4.29049510389892	-1.55834968511648	0.0146791158113876	0.0394742174228839	0.0477507653748797	0.00171635606039245	-0.0648215195447038	0.0418918405530359	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member C	XM_496269	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000183305	MAGEA2B	X	151883082	151887096	+	2415	-0.283532015078748	-3.64050350451853	1	1	0.000466246906406817	0	-0.000672495337447243	0.000406906391045949	MAGE family	MAGE family member A2B	NM_153488	Y	N	N	N	Y	N	N	0.00513284789963881	0	0	0	0
ENSG00000183434	TFDP3	X	132350697	132352376	-	1680	1.43737695549971	-3.60087978144097	0.0070451885740165	0.0205508003315179	0.000801375751466964	0.00735947140806109	0.00942291622694967	0.00163604247139713	Transcription factor Dp family	transcription factor Dp family member 3	NM_016521	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000183461	XAGE1C	X	52511761	52516905	+	1327	-0.971068733434529	-3.55520343845798	0.458644200406993	0.750343504861704	0.00481622131290945	0.00080123314852662	-0.00577618751649888	0.00430522281926073	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0.0419908707206658
ENSG00000183678	CTAG1A	X	153813407	153815075	+	998	-1.19370955542037	-3.47684341564748	0.666159259498692	0.996612134657203	0.0125271298533795	0.00255828446244897	-0.0142744531186987	0.0112583677127156	NA	NA	NA	Y	N	N	N	Y	N	N	0.0162323729292745	0.544486703969365	0	0	0.012894584884856
ENSG00000183831	ANKRD45	1	173578700	173639001	-	2911	-1.13391750608936	-0.852213000261285	0.0167855267541527	0.044503524610987	0.175100409974126	0.0794277926416306	-0.122517298664647	0.162923895040899	Ankyrin repeat domain containing	ankyrin repeat domain 45	NM_198493	Y	N	N	N	Y	N	N	0.882714901115503	0.0666840887061439	0.652900622758431	0.0199645434852616	0.487287902942067
ENSG00000184033	CTAG1B	X	153845865	153847533	-	998	-0.585673054676478	-3.61881229935112	1	1	0.00262719142450036	0	-0.00378526590487645	0.00229282160683668	NULL	cancer/testis antigen 1B	NM_001327	Y	N	N	N	Y	N	N	0.00286965503401453	0.10741895401822	0	0	0.012894584884856
ENSG00000184324	CSAG2	X	151922445	151928738	+	1083	-1.20413013991687	-3.51020483742113	0.138745477446265	0.280391749895302	0.00836067024033939	0.00188298885126464	-0.00929772977516392	0.00753623806354806	NA	NA	NA	Y	N	N	N	Y	N	N	0.00915899909452356	0	0.0410448133692523	0.0554989730307519	0.00803432934157619
ENSG00000184647	PRSS55	8	10383056	10411676	+	3135	-3.79482734136894	-2.9129976784022	0.00800990448121772	0.0230502245823722	0.0206115377141781	0	-0.0294338561716998	0.01798825109601	Serine proteases	serine protease 55	NM_198464	Y	N	N	N	Y	N	N	0.183616358734694	0	0.130014789001066	0.0172694043611421	0.00410487901597648
ENSG00000184650	ODF4	17	8243182	8249364	+	1156	0.0892217770523247	-3.62666496064704	0.801922645331099	1	0.00124577003623984	0.00177839860420426	0.000767260449254887	0.00131355912670804	NULL	outer dense fiber of sperm tails 4	NM_001319953	Y	Y	N	N	Y	N	N	0	0	0	0	0
ENSG00000184735	DDX53	X	23018087	23020204	+	2118	-0.159195062774476	-0.747086894112197	0.927417262169758	1	0.247771959123677	0.221598900543143	-0.0305836247716043	0.244440842577064	DEAD-box helicases	DEAD-box helicase 53	NM_182699	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000184750	MAGEA2	X	151918387	151922364	-	2228	0.0845090453454801	-3.61759140000244	0.898625323474907	1	0.000980103160623926	0.00114594609224599	0.000239006705550924	0.00100121044283037	NA	NA	NA	Y	N	N	N	Y	N	N	0.00299281697923461	0	0	0	0
ENSG00000185247	MAGEA11	X	148769894	148798926	+	3465	-2.69088496020139	-3.18824535872332	0.0619204914088443	0.140015875424507	0.00987455351293012	0.000355107758784177	-0.0136638714535583	0.00866298768967519	MAGE family	MAGE family member A11	NM_005366	Y	N	N	N	Y	N	N	0	0.00508444517116273	0.0043578758762494	0	0
ENSG00000185554	NXF2	X	101470280	101581634	+	4694	-2.93921250368025	-2.92447434301582	0.000245852846671649	0.00100468572812265	0.0127751042851965	0.000795933768352807	-0.017166013483568	0.0112504825830528	NA	NA	NA	Y	N	N	N	Y	N	N	0.0182936260400955	0	0.0348018201507582	0	0.0844160519392401
ENSG00000185624	P4HB	17	79801035	79818570	-	5303	-0.581450732281435	8.12812529423199	0.186158185924206	0.359533226108136	55.0691098999996	36.8010926619285	-0.56877823016425	52.7440895242451	Protein disulfide isomerases	prolyl 4-hydroxylase subunit beta	NM_000918	Y	Y	N	N	Y	N	Y	17.2706792580433	56.8470227477589	48.6861444717224	212.149896681082	59.4910130059767
ENSG00000185686	PRAME	22	22890123	22901768	-	3778	3.9847024833951	-0.412223790141023	2.54935712953521e-08	2.28704029573053e-07	0.0593735399734409	0.95835000269341	0.886427251213263	0.173788726137801	PRAME family	preferentially expressed antigen in melanoma	NM_206953	Y	Y	N	N	Y	N	N	0.00345018581532376	0.0176356095130909	0.254852748391901	0.00716511152358133	0.00340624555719594
ENSG00000185751	XAGE2	X	52380351	52387001	-	618	-1.56925522380265	-3.51549171542718	0.497419781442106	0.796788829638997	0.0157576260465359	0	-0.0225561959923025	0.0137521100042495	NA	NA	NA	Y	N	N	N	Y	N	N	0.00591178848090629	0	0.05836630811642	0	0.807733324033397
ENSG00000185945	NXF2B	X	101615316	101726732	-	4773	-3.83273077198533	-2.8867347540038	0.000813185667529383	0.00296313891513892	0.0135554462648496	0	-0.0194250131889493	0.0118302076493233	NA	NA	NA	Y	N	N	N	Y	N	N	0.0285156022909132	0	0.0109214857554218	0	0.0224860163971966
ENSG00000186007	LEMD1	1	205350506	205425082	-	1063	-3.49255387700932	-2.76825229789153	0.00339658164391241	0.0106945660994318	0.0749798846360677	0.00240099804888155	-0.100849907696531	0.0657425717976986	LEM domain containing	LEM domain containing 1	NM_001001552	Y	Y	N	N	Y	N	N	0.699326405080348	0	0.0710255875409415	0	0.108954996647015
ENSG00000186281	GPAT2	2	96687694	96705199	-	5684	-2.01129302881984	1.12811316432687	4.57549408501152e-07	3.30085411464685e-06	0.411047600017473	0.10096058609861	-0.358003834379208	0.371581980064163	Glycerol-3-phosphate acyltransferases	glycerol-3-phosphate acyltransferase 2, mitochondrial	NM_207328	Y	N	N	N	Y	N	N	0.463610005286555	0.726967971111534	0.237744130446439	0.2817372382868	0.406262657512483
ENSG00000186452	TMPRSS12	12	51236703	51281667	+	3336	-0.703358113805568	-2.53700208182052	0.139369981109636	0.281490619121741	0.0301405868573007	0.0175224865131182	-0.0177805630749985	0.0285346468134956	Serine proteases	transmembrane serine protease 12	NM_182559	Y	N	N	N	Y	N	N	0.00418913872665914	0	0.00351936366519138	0	0.00385755267238797
ENSG00000187172	BAGE2	21	10996026	11098980	-	4080	-1.08863278681289	-3.22117222448794	0.448488397406401	0.73666745364592	0.00748055293842029	0.00291675770671984	-0.00655012422043879	0.0068997062725675	NULL	BAGE family member 2	NM_182482	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000187754	SSX7	X	52673140	52683950	-	1311	1.05200514728118	-3.60505739902257	0.154522696326313	0.307068849932568	0.00141965874583205	0.00677756204956903	0.00769828658957285	0.00210157371176221	NULL	SSX family member 7	NM_173358	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188219	POTEE	2	131975882	132022965	+	4061	-6.23487325745705	0.860183264145016	0.081793159520755	0.178100388292793	0.487298213793213	0.0052727898517523	-0.565106904075325	0.425949523473391	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member E	NM_001083538	Y	N	N	N	Y	N	N	0	0	0.00637058269357305	0	0
ENSG00000188408	MAGEB5	X	26234286	26236387	+	1216	0.453498831499372	-3.64210712409919	0.470052756240413	0.762255469828062	0.000391322060339663	0.00211527136826317	0.00248402051697211	0.000610733790439019	MAGE family	MAGE family member B5	XM_293407	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188877	POTEA	8	43147626	43218661	+	2268	-1.12115986943953	-3.56971311534687	0.694285322813477	1	0.00244025908500111	0	-0.00351626112911154	0.00212968065600097	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member A	NM_001002920	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188992	LIPI	21	15481134	15583166	-	1698	0.630664601171873	-2.17866269441019	0.206658115342216	0.392412606120843	0.0752535881728483	0.120987836418776	0.0600936782429392	0.0810743106768754	Lipases	lipase I	NM_198996	Y	N	N	N	Y	N	N	0.0134931247300189	0	0.00889283858139232	0	0
ENSG00000189064	GAGE2A	X	49354132	49361430	+	528	0	-3.6571825559034	1	1	0	0	0	0	NULL	G antigen 2A	NM_001127212	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000189252	SPANXN3	X	142596564	142605303	-	590	-0.286644106494566	-3.63970305935692	1	1	0.00200517403680181	0	-0.00288995817180712	0.00174997006848158	NULL	SPANX family member N3	NM_001009609	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000189326	SPANXN4	X	142113704	142122488	+	625	0	-3.6571825559034	1	1	0	0	0	0	NULL	SPANX family member N4	NM_001009613	Y	N	N	N	Y	N	N	0	0	0	0	0
