GeneID	GeneName	Chr	Start	End	Strand	Length	logFC	logCPM	PValue	FDR	Normals	WT	myLogFC	AvglogFPKM	gene_family	name	refseq_accession	ProteinCoding	CellSurface	ExhaustionMarkers	TranscriptionFactor	CancerGermlineAntigen	PAX3FOXO1	EWSR1FL1	Brain.MeanExp	Heart.MeanExp	Kidney.MeanExp	Liver.MeanExp	Lung.MeanExp
ENSG00000148200	NR6A1	9	127279554	127533589	-	7124	-1.32892388173128	1.98004926683361	6.5792288789155e-08	5.17040062369669e-07	0.62387733972606	0.247344333902127	-0.380582880729832	0.541223753081782	Nuclear hormone receptors	nuclear receptor subfamily 6 group A member 1	NM_001278546	Y	N	N	Y	Y	N	N	0.7778462235837	0.571718797782954	0.789273143948672	1.23185832952686	0.855640204550666
ENSG00000150527	CTAGE5	14	39734488	39856156	+	6108	-1.21297196139938	4.7539794682421	1.49515714413792e-08	1.30930129376675e-07	5.03143825608372	2.16931384122573	-0.928331538410774	4.40316704306611	NA	NA	NA	N	Y	N	N	Y	N	N	2.515610379663	5.78836194525717	15.5109718041634	29.7339706767694	3.2217693403722
ENSG00000150556	LYPD6B	2	149894621	150071776	+	3771	-0.275284738439219	1.19219876786693	0.62442377698412	0.913109263600821	0.603252013394143	0.498457892437162	-0.09752267511279	0.580248425867001	LY6/PLAUR domain containing	LY6/PLAUR domain containing 6B	NM_177964	Y	Y	N	N	Y	N	N	0.411241407686106	0.0046718648947438	0.875864786165433	0.160238782492347	0.783268153020701
ENSG00000150676	CCDC83	11	85566144	85631064	+	2359	0.605126539705825	-2.95034752736573	0.0681844251022703	0.150316215709274	0.0126985130304742	0.0226890997974934	0.0141628902997334	0.0148915686622589	NULL	coiled-coil domain containing 83	NM_173556	Y	N	N	N	Y	N	N	0	0	0	0	0.0054551910619272
ENSG00000151962	RBM46	4	155702365	155749965	+	4027	-0.559981029881233	-2.75533039093129	0.269231097432267	0.475139258839029	0.0153452962921765	0.00918971479231848	-0.008773031062517	0.0139940710848906	RNA binding motif containing	RNA binding motif protein 46	NM_144979	Y	N	N	N	Y	N	N	0.00181449480069535	0	0.00666516938124723	0.0721589099647336	0
ENSG00000152582	SPEF2	5	35617946	35814713	+	14887	-0.0356997726822568	3.28967915988087	0.889282551053866	1	0.653751295722082	0.638488140948573	-0.01337705588432	0.650400847113263	NULL	sperm flagellar 2	NM_144722	Y	N	N	N	Y	N	N	0.918635823713008	0.514795596008342	1.663052702025	0.31482521819765	0.810912239405824
ENSG00000153060	TEKT5	16	10721358	10788802	-	1775	0.35216187181163	-2.32641013208996	0.327696991110068	0.55855727171263	0.055885087859155	0.0719241145887424	0.0217499412652309	0.0594058498241864	Tektins	tektin 5	NM_144674	Y	N	N	N	Y	N	N	0.0451400790883172	0.0375365254875816	0.0349647485405735	0.183441199206143	0.0315542222530213
ENSG00000154040	CABYR	18	21718942	21741567	+	3195	1.48268553350853	1.11329563228714	4.1341028206783e-12	6.18319433139423e-11	0.463713312460758	1.29712094346562	0.650193806182364	0.64665645097402	NULL	calcium binding tyrosine phosphorylation regulated	NM_153770	Y	N	N	N	Y	N	N	2.23986347387737	0.12720535028657	0.0813816164322971	0.0992298115143716	0.160838094826531
ENSG00000155087	ODF1	8	103563800	103573245	+	1042	-0.982269659770099	-3.27079912225598	0.383097956619561	0.633532655356187	0.0119905191177828	0.0031221230564065	-0.0126985195303131	0.0100437980311392	Small heat shock proteins	outer dense fiber of sperm tails 1	NM_024410	Y	N	N	N	Y	N	N	0.0350622387831102	0	0	0	0.0123500918570886
ENSG00000155495	MAGEC1	X	140991680	140997174	+	4270	0.685799603930388	-3.19883151693803	0.331270446938393	0.563394115908245	0.00277410715453778	0.00555021955710875	0.00398848541920462	0.0033834976819314	MAGE family	MAGE family member C1	NM_005462	Y	N	N	N	Y	N	N	0.00290300413995965	0	0	0	0
ENSG00000155719	OTOA	16	21689835	21772050	+	7209	1.07604124403558	-1.01908525071259	0.000562204795715874	0.00209556317950916	0.0442369533668198	0.094314018714887	0.0675776672096578	0.0552294799066394	Deafness associated genes	otoancorin	NM_001161683	Y	N	N	N	Y	N	N	0.054754176510265	0	0.00301623768513441	0.0439670133757507	0.0272899170217262
ENSG00000155761	SPAG17	1	118496484	118727846	-	9552	2.50827351712575	1.60479050139791	8.62914217175444e-12	1.23688806565217e-10	0.150986988156806	0.86454231930021	0.695950018188744	0.307621085237066	NULL	sperm associated antigen 17	NM_206996	Y	N	N	N	Y	N	N	0.0179065538501743	0.00348761163842428	0.257538611960645	0.00283393962898768	0.446408229151802
ENSG00000156009	MAGEA8	X	149009941	149014609	+	2363	0.623176199463129	-2.08600554304199	0.012210848949113	0.0334189986557019	0.0536166874265973	0.0835353624087081	0.0403961375649265	0.0601842014470606	MAGE family	MAGE family member A8	NM_005364	Y	N	N	N	Y	N	N	0.106644411459104	0.0140980390902364	0.021295739091172	0	0.0256209505450193
ENSG00000156802	ATAD2	8	124332090	124428590	-	7118	1.99054304139636	4.85674462535396	1.60798844422396e-22	6.21499234232176e-21	2.45476394971037	9.75307109069985	1.63808970871724	4.05683137090319	AAA ATPases;Bromodomain containing	ATPase family, AAA domain containing 2	NM_014109	Y	N	N	N	Y	N	Y	1.30081766027878	5.52440413812289	0.603300436577252	2.74025937772466	2.14743576346846
ENSG00000157950	SSX2B	X	52780318	52790617	+	1540	0.248600937460841	-3.41669843417647	0.439024390243902	0.697711784890516	0	0.000642323080801061	0.000926378837905736	0.000140997749444135	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000158639	PAGE5	X	55246788	55250541	+	743	-0.22394747922316	-3.2815054300372	1	1	0.0131330620572935	0.0100207569010195	-0.00443872405010981	0.0124498731205504	NULL	PAGE family member 5	NM_130467	Y	N	N	N	Y	N	N	0	0	0.10837403942779	0.656832942944072	0
ENSG00000160471	COX6B2	19	55860674	55866182	-	3815	1.75244985242427	-1.17013832659891	1.82051571796241e-05	9.14270062080033e-05	0.0590494797187596	0.203211166349988	0.184119866180106	0.0906947280036634	Mitochondrial complex IV: cytochrome c oxidase subunits	cytochrome c oxidase subunit 6B2	NM_144613	Y	N	N	N	Y	N	N	0.182558559615235	0.00923596462284607	0.0208295959373692	0.00813813754901865	0.0496016417532748
ENSG00000160505	NLRP4	19	56347944	56393220	+	3903	-2.10660391432162	-2.62361600044766	0.0205218558228607	0.0527110311723041	0.0209074646890948	0.0039159220796849	-0.0242136572050309	0.017177613872395	NLR family;Pyrin domain containing	NLR family pyrin domain containing 4	NM_134444	Y	N	N	N	Y	N	N	0.00146754584880682	0	0.00386882908306537	0.00693563703204978	0.0178348525276495
ENSG00000160886	LY6K	8	143781529	143786545	+	4049	-1.12981275087993	-0.436036410696439	0.0116088578187863	0.0319591701035179	0.18069270771528	0.0829446698406391	-0.124673997235402	0.159235821352554	LY6/PLAUR domain containing	lymphocyte antigen 6 family member K	NM_017527	Y	Y	N	N	Y	N	N	0.259952843532502	0.112160754909263	0.283830822181685	0.0402036716565687	0.332542903519263
ENSG00000163530	DPPA2	3	109012635	109035364	-	1383	6.03408668819769	-1.94479396202419	3.88519213326269e-20	1.26644547544395e-18	0.00310255071815915	0.51125912168827	0.591281942046874	0.114649115077452	NULL	developmental pluripotency associated 2	NM_138815	Y	N	N	N	Y	N	N	0	0	0.0388150934176177	0	0
ENSG00000164304	CAGE1	6	7326889	7389976	-	3512	0.938576412010914	-2.84098984268852	0.000706359981282651	0.00258163926841922	0.0104981854500262	0.0215514504649654	0.0156951361988817	0.0129245119167201	NULL	cancer antigen 1	NM_175745	Y	N	N	N	Y	N	N	0.00326186301132859	0.0100328032563092	0.00334299464324557	0.00884026046398239	0.00495511314175798
ENSG00000165309	ARMC3	10	23216953	23326518	+	6065	1.91454570861586	0.29095168825517	6.05359783678904e-05	0.000274359915611275	0.114782599812764	0.435795317113583	0.3650877080366	0.185248806049529	Armadillo repeat containing	armadillo repeat containing 3	NM_173081	Y	N	N	N	Y	N	N	0.129153696261985	0.00549277269088684	0.0763355006470458	0	0.714280027685711
ENSG00000165509	MAGEC3	X	140926102	140985618	+	3338	-0.946848446517784	-2.51159662560308	0.0792372879171229	0.171118301672799	0.0280753724127063	0.0139136587632708	-0.0200112354301026	0.0249667035628302	MAGE family	MAGE family member C3	NM_138702	Y	N	N	N	Y	N	N	0.256955073853882	0.0152580194392773	0	0	0.00906864981094676
ENSG00000165583	SSX5	X	48045656	48056199	-	1484	-0.0120386595226623	-3.38340465550983	1	1	0.00157796850450927	0.00156463333990057	-1.92083936837715e-05	0.0015750412732537	NULL	SSX family member 5	NM_021015	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000165584	SSX3	X	48205863	48216142	-	1611	0.150260089550883	-3.41035495136154	0.771993056517529	1	0.00028269384305127	0.000720644281940547	0.000631512126332813	0.000378829305246477	NULL	SSX family member 3	NM_021014	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166008	MAGEA9	X	148863584	148869397	+	1934	0.330583055203471	-3.24352081542439	0.643314485262025	0.932785097790691	0.00599610537153549	0.00809445760370599	0.00300610460158566	0.00645671927615828	NA	NA	NA	Y	N	N	N	Y	N	N	0.0201671721760548	0	0	0	0
ENSG00000166049	PASD1	X	150732094	150845211	+	4429	-1.6267760240073	-3.20159858418547	0.0140671200332391	0.0378760975964971	0.00443506631919252	0.000477321369587189	-0.00569583635035164	0.00356629303757184	NULL	PAS domain containing repressor 1	NM_173493	Y	N	N	N	Y	N	N	0.00258651228173087	0.00752171288557884	0.00340935649383702	0	0
ENSG00000166118	SPATA19	11	133710526	133715433	-	898	-0.809895780353253	-3.33510266707901	0.339792629894744	0.575343949334211	0.00803711340356412	0.00183865255742293	-0.00889857694326874	0.0066764756568502	NULL	spermatogenesis associated 19	NM_174927	Y	N	N	N	Y	N	N	0.0420104257496204	0	0	0	0
ENSG00000166157	TPTE	21	10906201	11029719	-	4194	-2.27616723565374	-3.04776807048005	0.0674631220385318	0.148914422189221	0.00805408539158647	0.000577783629735786	-0.0107397213520073	0.00641294598044852	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166351	POTED	21	14982498	15013906	+	1826	-0.0530386695914528	-3.40182092409134	1	1	0.000791502916580889	0.000407981676823396	-0.00055297255641649	0.00070731532736583	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member D	NM_174981	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000166796	LDHC	11	18433854	18473605	+	2095	-1.34426683278594	-2.42640261727266	0.0419138543867557	0.0986313404798333	0.0541185181756353	0.0193051724820028	-0.0484510347928163	0.0464765642428867	NULL	lactate dehydrogenase C	NM_017448	Y	N	N	N	Y	N	N	0.310210697622925	0	0.41796075960679	0.0535829922471489	0
ENSG00000168078	PBK	8	27667137	27695612	-	2165	4.86473212587226	1.99405862308081	7.1575127371009e-33	4.86824338885766e-31	0.245793758969083	7.27995423715451	2.73255754394027	1.78987776637564	NULL	PDZ binding kinase	NM_018492	Y	N	N	N	Y	Y	N	0.0514631387142204	0.201960505621038	0.208406147594703	0.107375124407568	0.218848751696571
ENSG00000168491	CCDC110	4	186366336	186392913	-	3388	-1.92447163663195	1.31032702017023	2.15142143279729e-08	1.84035625109514e-07	0.843939252500163	0.220407845722268	-0.595427767991387	0.707066504670869	NULL	coiled-coil domain containing 110	NM_152775	Y	N	N	N	Y	N	N	0.970342201818923	0.218023989416416	0.527806804226043	0.226292561037538	0.278749434822418
ENSG00000168594	ADAM29	4	175750819	175899331	+	5957	-2.96858321845293	-1.95278852843324	0.000110651957567961	0.000476813074977817	0.0338122560514041	0.0036219547299873	-0.0427582750594776	0.0271851167369467	ADAM metallopeptidase domain containing	ADAM metallopeptidase domain 29	NM_001130703	Y	N	N	N	Y	N	N	0.042582685864366	0	0.00394178183215661	0	0.0702586355758233
ENSG00000168757	TSPY2	Y	6114264	6117060	+	1941	-0.283751473479104	-3.40572685929336	1	1	0.000653207217274722	0	-0.000942071162679695	0.000509820267141247	NULL	testis specific protein Y-linked 2	NM_022573	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000169551	CT55	X	134290461	134305322	-	1732	1.73224767178311	-2.57253691839005	8.19026387343667e-10	8.76935279349555e-09	0.0262214500502231	0.0984125624123086	0.098077944495642	0.0420682795931199	NULL	cancer/testis antigen 55	NM_017863	Y	N	N	N	Y	N	N	0.0485220206573983	0	0.00871826784711557	0.0514802429763872	0.00743002062071956
ENSG00000170965	PLAC1	X	133699868	133898352	-	1916	3.98763443707121	-1.82263275548735	1.43163211104472e-19	4.48827530799873e-18	0.0197491391321401	0.358764262342519	0.414080889444564	0.0941670930075891	OOSP family	placenta specific 1	NM_021796	Y	N	N	N	Y	N	N	0.0034801650468344	0	0.00788102291816501	0	0.0134329809134512
ENSG00000171402	XAGE3	X	52891557	52897099	-	549	-0.705098211030623	-3.34995094717261	0.716609699204067	1	0.0114865670689978	0.00254285640671368	-0.0128132505768387	0.00952331350898425	NULL	X antigen family member 3	NM_133179	Y	N	N	N	Y	N	N	0	0	0.15278935158283	0.54378567805977	0
ENSG00000171405	XAGE5	X	52841228	52847325	+	1115	0	-3.42062872910059	1	1	0	0	0	0	NULL	X antigen family member 5	NM_130775	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000171483	SSX6	X	47967367	47980068	+	2355	-0.786582707914328	-3.31814096257007	0.599105514914492	0.887888605301889	0.0032064227501295	0.000882712336542579	-0.00334556675527283	0.0026963399764153	NA	NA	NA	N	N	N	N	Y	N	N	0	0	0.00641190654403574	0	0.0221686080940815
ENSG00000171772	SYCE1	10	135367404	135382876	-	2934	0.852163244244057	-0.897138236167942	0.100420064934432	0.209318245004599	0.128666773720812	0.234013580902064	0.128738662762596	0.151791682614258	NULL	synaptonemal complex central element protein 1	NM_201564	Y	N	N	N	Y	N	N	3.2546571607696	0.0235930605296295	0.173835202666504	0.683678946132915	0.130305298317215
ENSG00000173421	CCDC36	3	49235861	49295537	+	4356	-2.34051717433288	1.16603539857493	1.92104061836047e-11	2.62089526437913e-10	0.600389850344072	0.117931063340925	-0.517592156411255	0.494484262953138	NULL	coiled-coil domain containing 36	NM_178173	Y	N	N	N	Y	N	N	0.0670533309805946	0.781400269569212	0.0496757038110565	0.0257705162437505	0.409640042753346
ENSG00000174016	FAM46D	X	79591003	79700810	+	3204	-0.192928247117984	-2.96864947302989	0.885916501928093	1	0.0108345656336001	0.00957586748537404	-0.00179757318769027	0.010558266040087	NA	NA	NA	N	N	N	N	Y	N	N	0	0	0.00942574276604504	0	0
ENSG00000175646	PRM1	16	11374693	11375207	-	424	-0.0231207444936463	-3.02485865251186	1	1	0.0688426034612057	0.0672188880811507	-0.0021933138040094	0.0684861781338765	NULL	protamine 1	NM_002761	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000175809	ZNF645	X	22291065	22292574	+	1510	-1.27822318475981	-2.63656807224334	0.0360492029948482	0.0863573661468803	0.053245570383227	0.020147200319623	-0.0460645100720005	0.0459800745156066	NA	NA	NA	N	N	N	N	Y	N	N	0.00758653171906358	0	0	0	0
ENSG00000176635	HORMAD2	22	30476163	30573064	+	2575	-2.61408527782182	-2.71952877194519	0.000225037445945736	0.000911541395361428	0.0290277152227354	0.0027343373321358	-0.0373424079555267	0.0232559981247989	NULL	HORMA domain containing 2	NM_152510	Y	N	N	N	Y	N	N	0.0559942906479084	0	0.0449490108178964	0.689145855268893	0.00499759056896554
ENSG00000176746	MAGEB6	X	26210557	26213763	+	1949	-0.212121978298779	-3.41160660614049	1	1	0.000335353035964363	0	-0.000483731056126492	0.000261738954899015	MAGE family	MAGE family member B6	NM_173523	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000176988	FMR1NB	X	147062849	147108187	+	1149	0.17472929441006	-3.29903029397806	0.900664713004847	1	0.00701288581053888	0.0083382472912202	0.00189752810793745	0.00730381881849331	NULL	FMR1 neighbor	NM_152578	Y	N	N	N	Y	N	N	0.00498505783106441	0	0	0.0270208831588391	0.0566369606411213
ENSG00000177294	FBXO39	17	6679542	6700420	+	2918	-1.08315401890314	-2.00639049363018	0.00519651777267166	0.015575310927301	0.0595531574923526	0.0288989055677235	-0.0423547319059815	0.052824175362556	F-boxes other	F-box protein 39	NM_153230	Y	N	N	N	Y	N	N	0.0491902550041283	0.147646459774615	0.0350722538225851	0.151419362838279	0.132255532906485
ENSG00000177947	ODF3	11	196738	200261	+	3110	-0.611796921391002	-0.919646048729982	0.00230773115173355	0.00750868819421814	0.151616843744695	0.100087991686386	-0.066041871438379	0.140305632317261	NULL	outer dense fiber of sperm tails 3	NM_001286136	Y	N	N	N	Y	N	N	0.0100298906405577	0.0100939317377169	0	0	0.0124136293071572
ENSG00000178093	TSSK6	19	19623227	19626838	-	2516	0.249830231953993	-0.671060960603927	0.14528864100368	0.285343452873379	0.205060677312198	0.239572604163926	0.0407369843562362	0.212636466133309	NULL	testis specific serine kinase 6	NM_032037	Y	N	N	N	Y	N	N	0.371699593287001	0.259413843903361	0.963299967172773	0.503269213956572	0.11267265552237
ENSG00000179083	FAM133A	X	92929012	92967273	+	3416	-4.56173320484376	-0.780940828652658	3.89354597017853e-09	3.74857136880316e-08	0.183555119802888	0.00591166752427767	-0.234623273127847	0.144560215644169	NULL	family with sequence similarity 133 member A	NM_173698	Y	N	N	N	Y	N	N	2.79905117955566	0.0958349085786006	0.0171847148522811	0.0340262213615904	0.0418678370223603
ENSG00000179407	DNAJB8	3	128181282	128186091	-	3645	-0.195867030502968	-3.0656566449995	0.788468279509134	1	0.00754170195266241	0.00620257843847071	-0.0019187611422689	0.00724774801052277	DNAJ (HSP40) heat shock proteins	DnaJ heat shock protein family (Hsp40) member B8	NM_153330	Y	N	N	N	Y	N	N	0.00329040937889216	0	0	0	0.00706106760772909
ENSG00000179636	TPPP2	14	21492268	21504435	+	2475	-2.48828617025456	-0.980281040315081	0.000221042274526712	0.000897117652247003	0.208069925544317	0.0351790849060075	-0.222823589144049	0.170118277599323	Tubulin polymerization promoting proteins	tubulin polymerization promoting protein family member 2	NM_173846	Y	N	N	N	Y	N	N	0.023298929052237	0.237721925932609	0.445360703163968	4.931715420897	0.050754817743244
ENSG00000180113	TDRD6	6	46655612	46672056	+	9041	-2.4292722271062	2.38167045708998	2.67186442361818e-13	4.61641556686669e-12	0.690085003799072	0.127655725892906	-0.583769130389219	0.566624918405035	Tudor domain containing	tudor domain containing 6	XM_166443	Y	N	N	N	Y	N	N	1.79257542114683	0.894081288566271	0.32728068061014	0.63725165232569	0.0725767453863438
ENSG00000181433	SAGE1	X	134971374	134995220	+	3092	0.309536827713715	-3.25751401111603	0.611566056190074	0.900492994664159	0.00335706043483906	0.00456376982946495	0.00173404632570176	0.00362194786292767	NULL	sarcoma antigen 1	NM_018666	Y	N	N	N	Y	N	N	0.00654614409130136	0	0	0	0
ENSG00000183206	POTEC	18	14507338	14543584	-	6712	-4.75259622140309	-1.53527216046952	0.000347439264668423	0.00135357153592847	0.0521494600970225	0.00111391003540353	-0.0717335190221193	0.0409465344737403	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member C	XM_496269	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000183305	MAGEA2B	X	151883082	151887096	+	2415	-0.260244440266644	-3.4069924451	1	1	0.000497323501619095	0	-0.000717307797271229	0.000388154928092952	MAGE family	MAGE family member A2B	NM_153488	Y	N	N	N	Y	N	N	0.00513284789963881	0	0	0	0
ENSG00000183434	TFDP3	X	132350697	132352376	-	1680	0.184877805050097	-3.39282505828752	0.60823208761379	0.897191856374361	0.000855388378672317	0.00176391388298987	0.00130901098180985	0.00105482080644934	Transcription factor Dp family	transcription factor Dp family member 3	NM_016521	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000183461	XAGE1C	X	52511761	52516905	+	1327	-1.05291257243114	-3.33667129232223	0.14495866609343	0.284805709797754	0.00520330176548527	0.000401397067570405	-0.00690833775568588	0.00414922512447957	NA	NA	NA	Y	N	N	N	Y	N	N	0	0	0	0	0.0419908707206658
ENSG00000183678	CTAG1A	X	153813407	153815075	+	998	-0.973957108261273	-3.26297171634636	0.379762868169457	0.629024544025158	0.0135725494031814	0.00386807064814102	-0.0138796762818111	0.0114422979691482	NA	NA	NA	Y	N	N	N	Y	N	N	0.0162323729292745	0.544486703969365	0	0	0.012894584884856
ENSG00000183831	ANKRD45	1	173578700	173639001	-	2911	3.06812650578051	0.63550058917878	8.78331467852502e-23	3.43769690923071e-21	0.188316837719547	1.60231991238672	1.1308787792362	0.498707756548928	Ankyrin repeat domain containing	ankyrin repeat domain 45	NM_198493	Y	N	N	N	Y	N	N	0.882714901115503	0.0666840887061439	0.652900622758431	0.0199645434852616	0.487287902942067
ENSG00000184033	CTAG1B	X	153845865	153847533	-	998	-0.247010987606179	-3.38327858180408	1	1	0.0028391811569483	0.00163911317978603	-0.00172746427948806	0.00257575160098585	NULL	cancer/testis antigen 1B	NM_001327	Y	N	N	N	Y	N	N	0.00286965503401453	0.10741895401822	0	0	0.012894584884856
ENSG00000184324	CSAG2	X	151922445	151928738	+	1083	-0.964998929376623	-3.29285740291678	0.0896137211822718	0.189901822694587	0.00894330488191493	0.00300433078265454	-0.00851727273132661	0.00763962764061387	NA	NA	NA	Y	N	N	N	Y	N	N	0.00915899909452356	0	0.0410448133692523	0.0554989730307519	0.00803432934157619
ENSG00000184647	PRSS55	8	10383056	10411676	+	3135	-1.43556281726807	-2.73652109482912	0.087654542963436	0.186526910726026	0.0221308336882491	0.00714843467434685	-0.0213035493493514	0.0188420143925145	Serine proteases	serine protease 55	NM_198464	Y	N	N	N	Y	N	N	0.183616358734694	0	0.130014789001066	0.0172694043611421	0.00410487901597648
ENSG00000184650	ODF4	17	8243182	8249364	+	1156	0.258823788477587	-3.3881766985785	0.606582261448525	0.896206852307838	0.00133379353533944	0.00285639492139656	0.00219205732487041	0.00166802310788857	NULL	outer dense fiber of sperm tails 4	NM_001319953	Y	Y	N	N	Y	N	N	0	0	0	0	0
ENSG00000184735	DDX53	X	23018087	23020204	+	2118	-1.54717741296933	-0.809863513324019	0.00784560666665911	0.0225715991240884	0.265355437318861	0.0899837663807622	-0.2152360452627	0.226859216869034	DEAD-box helicases	DEAD-box helicase 53	NM_182699	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000184750	MAGEA2	X	151918387	151922364	-	2228	0.924497585998967	-3.35933052072164	0.195507262651115	0.365196147090918	0.00104702523053921	0.00436279855905081	0.00477074963946285	0.00177487791240761	NA	NA	NA	Y	N	N	N	Y	N	N	0.00299281697923461	0	0	0	0
ENSG00000185247	MAGEA11	X	148769894	148798926	+	3465	-1.59705992040924	-3.00691853952518	0.0702547403464938	0.15430699930473	0.0105088669746389	0.00242811937619357	-0.0115831913185375	0.00873504433107777	MAGE family	MAGE family member A11	NM_005366	Y	N	N	N	Y	N	N	0	0.00508444517116273	0.0043578758762494	0	0
ENSG00000185554	NXF2	X	101470280	101581634	+	4694	4.89671237807588	-0.686519174230003	1.55017555721973e-26	7.52462500894829e-25	0.0137119840507919	0.450989611356582	0.517389378282125	0.109699755898404	NA	NA	NA	Y	N	N	N	Y	N	N	0.0182936260400955	0	0.0348018201507582	0	0.0844160519392401
ENSG00000185624	P4HB	17	79801035	79818570	-	5303	-1.40008364040594	8.08766368888642	1.58318617941243e-05	8.03741514512737e-05	59.3785842044667	22.4974993357284	-1.36152969836983	51.282736306451	Protein disulfide isomerases	prolyl 4-hydroxylase subunit beta	NM_000918	Y	Y	N	N	Y	N	Y	17.2706792580433	56.8470227477589	48.6861444717224	212.149896681082	59.4910130059767
ENSG00000185686	PRAME	22	22890123	22901768	-	3778	8.55765499835802	4.3783760169678	1.25591659824883e-41	1.26209435016454e-39	0.064160828131946	24.7154738624101	4.59484862969338	5.47542466492472	PRAME family	preferentially expressed antigen in melanoma	NM_206953	Y	Y	N	N	Y	N	N	0.00345018581532376	0.0176356095130909	0.254852748391901	0.00716511152358133	0.00340624555719594
ENSG00000185751	XAGE2	X	52380351	52387001	-	618	-1.20538694102549	-3.29936038285652	0.119351566060826	0.241566079761593	0.0168950766636688	0.00194419190046516	-0.0213686765213496	0.0136131751302826	NA	NA	NA	Y	N	N	N	Y	N	N	0.00591178848090629	0	0.05836630811642	0	0.807733324033397
ENSG00000185945	NXF2B	X	101615316	101726732	-	4773	5.87142848283095	0.191018191447188	1.69545018658853e-37	1.42196004897146e-35	0.01458810361853	0.936922679892858	0.932872214475947	0.217051791093382	NA	NA	NA	Y	N	N	N	Y	N	N	0.0285156022909132	0	0.0109214857554218	0	0.0224860163971966
ENSG00000186007	LEMD1	1	205350506	205425082	-	1063	3.2417939145221	-1.49363490536572	5.91715853143949e-12	8.64599640487227e-11	0.0807863530165985	0.803992627624725	0.739112079622339	0.239538949881797	LEM domain containing	LEM domain containing 1	NM_001001552	Y	Y	N	N	Y	N	N	0.699326405080348	0	0.0710255875409415	0	0.108954996647015
ENSG00000186281	GPAT2	2	96687694	96705199	-	5684	-2.0022448895147	1.12558670515405	1.8923013435998e-14	3.76565945237284e-13	0.441375046968474	0.109462228341338	-0.377585222995465	0.368516135562517	Glycerol-3-phosphate acyltransferases	glycerol-3-phosphate acyltransferase 2, mitochondrial	NM_207328	Y	N	N	N	Y	N	N	0.463610005286555	0.726967971111534	0.237744130446439	0.2817372382868	0.406262657512483
ENSG00000186452	TMPRSS12	12	51236703	51281667	+	3336	0.683372638773225	-2.2157157221957	0.0202179421013871	0.0520021806318329	0.0323426625033573	0.0523879765260347	0.0277447511693515	0.0367428533863841	Serine proteases	transmembrane serine protease 12	NM_182559	Y	N	N	N	Y	N	N	0.00418913872665914	0	0.00351936366519138	0	0.00385755267238797
ENSG00000187172	BAGE2	21	10996026	11098980	-	4080	-1.57106318195169	-3.05627713420656	0.14287504490647	0.281415803064293	0.0079925044512289	0.00180691257211098	-0.00888043934169495	0.00663469159971521	NULL	BAGE family member 2	NM_182482	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000187754	SSX7	X	52673140	52683950	-	1311	-0.119108887311016	-3.3945560168527	1	1	0.00150778866735259	0.000811313324338832	-0.00100363779478636	0.00135490383595933	NULL	SSX family member 7	NM_173358	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188219	POTEE	2	131975882	132022965	+	4061	-2.94454496028377	0.879856278716911	0.103549798810292	0.214934236287549	0.530046093723751	0.0676829149238651	-0.519091862942873	0.428551737401825	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member E	NM_001083538	Y	N	N	N	Y	N	N	0	0	0.00637058269357305	0	0
ENSG00000188408	MAGEB5	X	26234286	26236387	+	1216	-0.129755341284269	-3.41437942741649	1	1	0.000420285790639933	0	-0.000606216842671425	0.000328027934157997	MAGE family	MAGE family member B5	XM_293407	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188877	POTEA	8	43147626	43218661	+	2268	-0.535512332983298	-3.33974193282015	0.600610810974731	0.889645711671676	0.00261145936626911	0.00109537602671871	-0.00218319995152046	0.00227866058441659	Ankyrin repeat domain containing;POTE ankyrin domain containing	POTE ankyrin domain family member A	NM_001002920	Y	N	N	N	Y	N	N	0	0	0	0	0
ENSG00000188992	LIPI	21	15481134	15583166	-	1698	-0.141162286153584	-2.11916995075883	0.8617225994232	1	0.0801033044547409	0.075211215568698	-0.00654921073494932	0.0790294312846339	Lipases	lipase I	NM_198996	Y	N	N	N	Y	N	N	0.0134931247300189	0	0.00889283858139232	0	0
ENSG00000189064	GAGE2A	X	49354132	49361430	+	528	0	-3.42062872910059	1	1	0	0	0	0	NULL	G antigen 2A	NM_001127212	Y	N	N	N	Y	N	N	0	0	0	0	0
